U:0,U:1,U:2,p,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,Point ID
0.621333,7.63991e-06,0,0,1,0.172,100,-0.828,0.5,86
0.627062,7.73881e-06,0,0,1,0.174,100,-0.826,0.5,87
0.632791,7.83771e-06,0,0,1,0.176,100,-0.824,0.5,88
0.638519,7.9366e-06,0,0,1,0.178,100,-0.822,0.5,89
0.644248,8.0355e-06,0,0,1,0.18,100,-0.82,0.5,90
0.649385,8.19449e-06,0,0,1,0.182,100,-0.818,0.5,91
0.654434,8.36231e-06,0,0,1,0.184,100,-0.816,0.5,92
0.659484,8.53012e-06,0,0,1,0.186,100,-0.814,0.5,93
0.664534,8.69794e-06,0,0,1,0.188,100,-0.812,0.5,94
0.669583,8.86575e-06,0,0,1,0.19,100,-0.81,0.5,95
0.674633,9.03356e-06,0,0,1,0.192,100,-0.808,0.5,96
0.679682,9.20138e-06,0,0,1,0.194,100,-0.806,0.5,97
0.684732,9.36919e-06,0,0,1,0.196,100,-0.804,0.5,98
0.689782,9.53701e-06,0,0,1,0.198,100,-0.802,0.5,99
0.694831,9.70483e-06,0,0,1,0.2,100,-0.8,0.5,100
0.699881,9.87264e-06,0,0,1,0.202,100,-0.798,0.5,101
0.70493,1.00405e-05,0,0,1,0.204,100,-0.796,0.5,102
0.70998,1.02083e-05,0,0,1,0.206,100,-0.794,0.5,103
0.71503,1.03761e-05,0,0,1,0.208,100,-0.792,0.5,104
0.720079,1.05439e-05,0,0,1,0.21,100,-0.79,0.5,105
0.725129,1.07117e-05,0,0,1,0.212,100,-0.788,0.5,106
0.730178,1.08795e-05,0,0,1,0.214,100,-0.786,0.5,107
0.735228,1.10473e-05,0,0,1,0.216,100,-0.784,0.5,108
0.740278,1.12152e-05,0,0,1,0.218,100,-0.782,0.5,109
0.745327,1.1383e-05,0,0,1,0.22,100,-0.78,0.5,110
0.750377,1.15508e-05,0,0,1,0.222,100,-0.778,0.5,111
0.754818,1.18967e-05,0,0,1,0.224,100,-0.776,0.5,112
0.759112,1.22855e-05,0,0,1,0.226,100,-0.774,0.5,113
0.763407,1.26742e-05,0,0,1,0.228,100,-0.772,0.5,114
0.767702,1.3063e-05,0,0,1,0.23,100,-0.77,0.5,115
0.771996,1.34517e-05,0,0,1,0.232,100,-0.768,0.5,116
0.776291,1.38404e-05,0,0,1,0.234,100,-0.766,0.5,117
0.780586,1.42292e-05,0,0,1,0.236,100,-0.764,0.5,118
0.78488,1.46179e-05,0,0,1,0.238,100,-0.762,0.5,119
0.789175,1.50067e-05,0,0,1,0.24,100,-0.76,0.5,120
0.79347,1.53954e-05,0,0,1,0.242,100,-0.758,0.5,121
0.797765,1.57841e-05,0,0,1,0.244,100,-0.756,0.5,122
0.802059,1.61729e-05,0,0,1,0.246,100,-0.754,0.5,123
0.806354,1.65616e-05,0,0,1,0.248,100,-0.752,0.5,124
0.810649,1.69503e-05,0,0,1,0.25,100,-0.75,0.5,125
0.814943,1.73391e-05,0,0,1,0.252,100,-0.748,0.5,126
0.819238,1.77278e-05,0,0,1,0.254,100,-0.746,0.5,127
0.823533,1.81165e-05,0,0,1,0.256,100,-0.744,0.5,128
0.827828,1.85053e-05,0,0,1,0.258,100,-0.742,0.5,129
0.832122,1.8894e-05,0,0,1,0.26,100,-0.74,0.5,130
0.836417,1.92828e-05,0,0,1,0.262,100,-0.738,0.5,131
0.840712,1.96715e-05,0,0,1,0.264,100,-0.736,0.5,132
0.845006,2.00602e-05,0,0,1,0.266,100,-0.734,0.5,133
0.849301,2.0449e-05,0,0,1,0.268,100,-0.732,0.5,134
0.853596,2.08377e-05,0,0,1,0.27,100,-0.73,0.5,135
0.85789,2.12264e-05,0,0,1,0.272,100,-0.728,0.5,136
0.86193,2.16927e-05,0,0,1,0.274,100,-0.726,0.5,137
0.865421,2.23258e-05,0,0,1,0.276,100,-0.724,0.5,138
0.868912,2.29589e-05,0,0,1,0.278,100,-0.722,0.5,139
0.872403,2.3592e-05,0,0,1,0.28,100,-0.72,0.5,140
0.875894,2.42251e-05,0,0,1,0.282,100,-0.718,0.5,141
0.879385,2.48582e-05,0,0,1,0.284,100,-0.716,0.5,142
0.882876,2.54913e-05,0,0,1,0.286,100,-0.714,0.5,143
0.886366,2.61244e-05,0,0,1,0.288,100,-0.712,0.5,144
0.889857,2.67576e-05,0,0,1,0.29,100,-0.71,0.5,145
0.893348,2.73907e-05,0,0,1,0.292,100,-0.708,0.5,146
0.896839,2.80238e-05,0,0,1,0.294,100,-0.706,0.5,147
0.90033,2.86569e-05,0,0,1,0.296,100,-0.704,0.5,148
0.903821,2.929e-05,0,0,1,0.298,100,-0.702,0.5,149
0.907311,2.99231e-05,0,0,1,0.3,100,-0.7,0.5,150
0.910802,3.05562e-05,0,0,1,0.302,100,-0.698,0.5,151
0.914293,3.11893e-05,0,0,1,0.304,100,-0.696,0.5,152
0.917784,3.18224e-05,0,0,1,0.306,100,-0.694,0.5,153
0.921275,3.24555e-05,0,0,1,0.308,100,-0.692,0.5,154
0.924766,3.30887e-05,0,0,1,0.31,100,-0.69,0.5,155
0.928257,3.37218e-05,0,0,1,0.312,100,-0.688,0.5,156
0.931748,3.43549e-05,0,0,1,0.314,100,-0.686,0.5,157
0.935238,3.4988e-05,0,0,1,0.316,100,-0.684,0.5,158
0.938729,3.56211e-05,0,0,1,0.318,100,-0.682,0.5,159
0.94222,3.62542e-05,0,0,1,0.32,100,-0.68,0.5,160
0.945711,3.68873e-05,0,0,1,0.322,100,-0.678,0.5,161
0.949202,3.75204e-05,0,0,1,0.324,100,-0.676,0.5,162
0.952693,3.81535e-05,0,0,1,0.326,100,-0.674,0.5,163
0.956184,3.87866e-05,0,0,1,0.328,100,-0.672,0.5,164
0.959674,3.94198e-05,0,0,1,0.33,100,-0.67,0.5,165
0.963165,4.00529e-05,0,0,1,0.332,100,-0.668,0.5,166
0.966656,4.0686e-05,0,0,1,0.334,100,-0.666,0.5,167
0.969765,4.13728e-05,0,0,1,0.336,100,-0.664,0.5,168
0.97245,4.21189e-05,0,0,1,0.338,100,-0.662,0.5,169
0.975136,4.2865e-05,0,0,1,0.34,100,-0.66,0.5,170
0.977821,4.36112e-05,0,0,1,0.342,100,-0.658,0.5,171
0.980507,4.43573e-05,0,0,1,0.344,100,-0.656,0.5,172
0.983192,4.51034e-05,0,0,1,0.346,100,-0.654,0.5,173
0.985878,4.58496e-05,0,0,1,0.348,100,-0.652,0.5,174
0.988564,4.65957e-05,0,0,1,0.35,100,-0.65,0.5,175
0.991249,4.73418e-05,0,0,1,0.352,100,-0.648,0.5,176
0.993935,4.8088e-05,0,0,1,0.354,100,-0.646,0.5,177
0.99662,4.88341e-05,0,0,1,0.356,100,-0.644,0.5,178
0.999306,4.95802e-05,0,0,1,0.358,100,-0.642,0.5,179
1.00199,5.03264e-05,0,0,1,0.36,100,-0.64,0.5,180
1.00468,5.10725e-05,0,0,1,0.362,100,-0.638,0.5,181
1.00736,5.18186e-05,0,0,1,0.364,100,-0.636,0.5,182
1.01005,5.25648e-05,0,0,1,0.366,100,-0.634,0.5,183
1.01273,5.33109e-05,0,0,1,0.368,100,-0.632,0.5,184
1.01542,5.4057e-05,0,0,1,0.37,100,-0.63,0.5,185
1.0181,5.48032e-05,0,0,1,0.372,100,-0.628,0.5,186
1.02079,5.55493e-05,0,0,1,0.374,100,-0.626,0.5,187
1.02348,5.62954e-05,0,0,1,0.376,100,-0.624,0.5,188
1.02616,5.70416e-05,0,0,1,0.378,100,-0.622,0.5,189
1.02885,5.77877e-05,0,0,1,0.38,100,-0.62,0.5,190
1.03153,5.85338e-05,0,0,1,0.382,100,-0.618,0.5,191
1.03422,5.928e-05,0,0,1,0.384,100,-0.616,0.5,192
1.0369,6.00261e-05,0,0,1,0.386,100,-0.614,0.5,193
1.03959,6.07722e-05,0,0,1,0.388,100,-0.612,0.5,194
1.04228,6.15184e-05,0,0,1,0.39,100,-0.61,0.5,195
1.04496,6.22645e-05,0,0,1,0.392,100,-0.608,0.5,196
1.04765,6.30106e-05,0,0,1,0.394,100,-0.606,0.5,197
1.05033,6.37568e-05,0,0,1,0.396,100,-0.604,0.5,198
1.05302,6.45029e-05,0,0,1,0.398,100,-0.602,0.5,199
1.0557,6.5249e-05,0,0,1,0.4,100,-0.6,0.5,200
1.05839,6.59952e-05,0,0,1,0.402,100,-0.598,0.5,201
1.06107,6.67413e-05,0,0,1,0.404,100,-0.596,0.5,202
1.06376,6.74874e-05,0,0,1,0.406,100,-0.594,0.5,203
1.06645,6.82336e-05,0,0,1,0.408,100,-0.592,0.5,204
1.069,6.89007e-05,0,0,1,0.41,100,-0.59,0.5,205
1.07086,6.91401e-05,0,0,1,0.412,100,-0.588,0.5,206
1.07271,6.93795e-05,0,0,1,0.414,100,-0.586,0.5,207
1.07457,6.96189e-05,0,0,1,0.416,100,-0.584,0.5,208
1.07643,6.98584e-05,0,0,1,0.418,100,-0.582,0.5,209
1.07828,7.00978e-05,0,0,1,0.42,100,-0.58,0.5,210
1.08014,7.03372e-05,0,0,1,0.422,100,-0.578,0.5,211
1.082,7.05766e-05,0,0,1,0.424,100,-0.576,0.5,212
1.08385,7.0816e-05,0,0,1,0.426,100,-0.574,0.5,213
1.08571,7.10555e-05,0,0,1,0.428,100,-0.572,0.5,214
1.08756,7.12949e-05,0,0,1,0.43,100,-0.57,0.5,215
1.08942,7.15343e-05,0,0,1,0.432,100,-0.568,0.5,216
1.09128,7.17737e-05,0,0,1,0.434,100,-0.566,0.5,217
1.09313,7.20131e-05,0,0,1,0.436,100,-0.564,0.5,218
1.09499,7.22526e-05,0,0,1,0.438,100,-0.562,0.5,219
1.09685,7.2492e-05,0,0,1,0.44,100,-0.56,0.5,220
1.0987,7.27314e-05,0,0,1,0.442,100,-0.558,0.5,221
1.10056,7.29708e-05,0,0,1,0.444,100,-0.556,0.5,222
1.10242,7.32102e-05,0,0,1,0.446,100,-0.554,0.5,223
1.10427,7.34496e-05,0,0,1,0.448,100,-0.552,0.5,224
1.10613,7.36891e-05,0,0,1,0.45,100,-0.55,0.5,225
1.10798,7.39285e-05,0,0,1,0.452,100,-0.548,0.5,226
1.10984,7.41679e-05,0,0,1,0.454,100,-0.546,0.5,227
1.1117,7.44073e-05,0,0,1,0.456,100,-0.544,0.5,228
1.11355,7.46467e-05,0,0,1,0.458,100,-0.542,0.5,229
1.11541,7.48861e-05,0,0,1,0.46,100,-0.54,0.5,230
1.11727,7.51256e-05,0,0,1,0.462,100,-0.538,0.5,231
1.11912,7.5365e-05,0,0,1,0.464,100,-0.536,0.5,232
1.12098,7.56044e-05,0,0,1,0.466,100,-0.534,0.5,233
1.12283,7.58438e-05,0,0,1,0.468,100,-0.532,0.5,234
1.12469,7.60832e-05,0,0,1,0.47,100,-0.53,0.5,235
1.12655,7.63227e-05,0,0,1,0.472,100,-0.528,0.5,236
1.1284,7.65621e-05,0,0,1,0.474,100,-0.526,0.5,237
1.13026,7.68015e-05,0,0,1,0.476,100,-0.524,0.5,238
1.13212,7.70409e-05,0,0,1,0.478,100,-0.522,0.5,239
1.13397,7.72803e-05,0,0,1,0.48,100,-0.52,0.5,240
1.13583,7.75198e-05,0,0,1,0.482,100,-0.518,0.5,241
1.13769,7.77592e-05,0,0,1,0.484,100,-0.516,0.5,242
1.13954,7.79986e-05,0,0,1,0.486,100,-0.514,0.5,243
1.1414,7.8238e-05,0,0,1,0.488,100,-0.512,0.5,244
1.14325,7.84774e-05,0,0,1,0.49,100,-0.51,0.5,245
1.14511,7.87168e-05,0,0,1,0.492,100,-0.508,0.5,246
1.14697,7.89563e-05,0,0,1,0.494,100,-0.506,0.5,247
1.14882,7.91957e-05,0,0,1,0.496,100,-0.504,0.5,248
1.15068,7.94351e-05,0,0,1,0.498,100,-0.502,0.5,249
1.15254,7.96745e-05,0,0,1,0.5,100,-0.5,0.5,250
1.15389,7.89792e-05,0,0,1,0.502,100,-0.498,0.5,251
1.15524,7.82838e-05,0,0,1,0.504,100,-0.496,0.5,252
1.15659,7.75885e-05,0,0,1,0.506,100,-0.494,0.5,253
1.15795,7.68931e-05,0,0,1,0.508,100,-0.492,0.5,254
1.1593,7.61977e-05,0,0,1,0.51,100,-0.49,0.5,255
1.16065,7.55024e-05,0,0,1,0.512,100,-0.488,0.5,256
1.162,7.4807e-05,0,0,1,0.514,100,-0.486,0.5,257
1.16335,7.41117e-05,0,0,1,0.516,100,-0.484,0.5,258
1.16471,7.34163e-05,0,0,1,0.518,100,-0.482,0.5,259
1.16606,7.2721e-05,0,0,1,0.52,100,-0.48,0.5,260
1.16741,7.20256e-05,0,0,1,0.522,100,-0.478,0.5,261
1.16876,7.13303e-05,0,0,1,0.524,100,-0.476,0.5,262
1.17012,7.06349e-05,0,0,1,0.526,100,-0.474,0.5,263
