U:0,U:1,U:2,p,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,Point ID
0.474256,3.15561e-10,0,0,1,0.172,100,-0.828,0.5,86
0.4793,3.20807e-10,0,0,1,0.174,100,-0.826,0.5,87
0.484344,3.26052e-10,0,0,1,0.176,100,-0.824,0.5,88
0.489387,3.31297e-10,0,0,1,0.178,100,-0.822,0.5,89
0.494431,3.36542e-10,0,0,1,0.18,100,-0.82,0.5,90
0.499271,3.41541e-10,0,0,1,0.182,100,-0.818,0.5,91
0.50408,3.46505e-10,0,0,1,0.184,100,-0.816,0.5,92
0.508889,3.51468e-10,0,0,1,0.186,100,-0.814,0.5,93
0.513699,3.56431e-10,0,0,1,0.188,100,-0.812,0.5,94
0.518508,3.61395e-10,0,0,1,0.19,100,-0.81,0.5,95
0.523318,3.66358e-10,0,0,1,0.192,100,-0.808,0.5,96
0.528127,3.71321e-10,0,0,1,0.194,100,-0.806,0.5,97
0.532936,3.76284e-10,0,0,1,0.196,100,-0.804,0.5,98
0.537746,3.81248e-10,0,0,1,0.198,100,-0.802,0.5,99
0.542555,3.86211e-10,0,0,1,0.2,100,-0.8,0.5,100
0.547365,3.91174e-10,0,0,1,0.202,100,-0.798,0.5,101
0.552174,3.96138e-10,0,0,1,0.204,100,-0.796,0.5,102
0.556983,4.01101e-10,0,0,1,0.206,100,-0.794,0.5,103
0.561793,4.06064e-10,0,0,1,0.208,100,-0.792,0.5,104
0.566602,4.11027e-10,0,0,1,0.21,100,-0.79,0.5,105
0.571412,4.15991e-10,0,0,1,0.212,100,-0.788,0.5,106
0.576221,4.20954e-10,0,0,1,0.214,100,-0.786,0.5,107
0.58103,4.25917e-10,0,0,1,0.216,100,-0.784,0.5,108
0.58584,4.3088e-10,0,0,1,0.218,100,-0.782,0.5,109
0.590649,4.35844e-10,0,0,1,0.22,100,-0.78,0.5,110
0.595459,4.40807e-10,0,0,1,0.222,100,-0.778,0.5,111
0.600039,4.44906e-10,0,0,1,0.224,100,-0.776,0.5,112
0.604565,4.48797e-10,0,0,1,0.226,100,-0.774,0.5,113
0.609091,4.52688e-10,0,0,1,0.228,100,-0.772,0.5,114
0.613617,4.56579e-10,0,0,1,0.23,100,-0.77,0.5,115
0.618142,4.6047e-10,0,0,1,0.232,100,-0.768,0.5,116
0.622668,4.64361e-10,0,0,1,0.234,100,-0.766,0.5,117
0.627194,4.68252e-10,0,0,1,0.236,100,-0.764,0.5,118
0.631719,4.72143e-10,0,0,1,0.238,100,-0.762,0.5,119
0.636245,4.76035e-10,0,0,1,0.24,100,-0.76,0.5,120
0.640771,4.79926e-10,0,0,1,0.242,100,-0.758,0.5,121
0.645297,4.83817e-10,0,0,1,0.244,100,-0.756,0.5,122
0.649822,4.87708e-10,0,0,1,0.246,100,-0.754,0.5,123
0.654348,4.91599e-10,0,0,1,0.248,100,-0.752,0.5,124
0.658874,4.9549e-10,0,0,1,0.25,100,-0.75,0.5,125
0.663399,4.99381e-10,0,0,1,0.252,100,-0.748,0.5,126
0.667925,5.03272e-10,0,0,1,0.254,100,-0.746,0.5,127
0.672451,5.07163e-10,0,0,1,0.256,100,-0.744,0.5,128
0.676977,5.11055e-10,0,0,1,0.258,100,-0.742,0.5,129
0.681502,5.14946e-10,0,0,1,0.26,100,-0.74,0.5,130
0.686028,5.18837e-10,0,0,1,0.262,100,-0.738,0.5,131
0.690554,5.22728e-10,0,0,1,0.264,100,-0.736,0.5,132
0.69508,5.26619e-10,0,0,1,0.266,100,-0.734,0.5,133
0.699605,5.3051e-10,0,0,1,0.268,100,-0.732,0.5,134
0.704131,5.34401e-10,0,0,1,0.27,100,-0.73,0.5,135
0.708657,5.38292e-10,0,0,1,0.272,100,-0.728,0.5,136
0.713074,5.41431e-10,0,0,1,0.274,100,-0.726,0.5,137
0.717256,5.42948e-10,0,0,1,0.276,100,-0.724,0.5,138
0.721439,5.44465e-10,0,0,1,0.278,100,-0.722,0.5,139
0.725621,5.45982e-10,0,0,1,0.28,100,-0.72,0.5,140
0.729804,5.47499e-10,0,0,1,0.282,100,-0.718,0.5,141
0.733986,5.49016e-10,0,0,1,0.284,100,-0.716,0.5,142
0.738169,5.50534e-10,0,0,1,0.286,100,-0.714,0.5,143
0.742351,5.52051e-10,0,0,1,0.288,100,-0.712,0.5,144
0.746534,5.53568e-10,0,0,1,0.29,100,-0.71,0.5,145
0.750716,5.55085e-10,0,0,1,0.292,100,-0.708,0.5,146
0.754899,5.56602e-10,0,0,1,0.294,100,-0.706,0.5,147
0.759081,5.58119e-10,0,0,1,0.296,100,-0.704,0.5,148
0.763264,5.59636e-10,0,0,1,0.298,100,-0.702,0.5,149
0.767446,5.61153e-10,0,0,1,0.3,100,-0.7,0.5,150
0.771629,5.62671e-10,0,0,1,0.302,100,-0.698,0.5,151
0.775811,5.64188e-10,0,0,1,0.304,100,-0.696,0.5,152
0.779994,5.65705e-10,0,0,1,0.306,100,-0.694,0.5,153
0.784176,5.67222e-10,0,0,1,0.308,100,-0.692,0.5,154
0.788359,5.68739e-10,0,0,1,0.31,100,-0.69,0.5,155
0.792541,5.70256e-10,0,0,1,0.312,100,-0.688,0.5,156
0.796724,5.71773e-10,0,0,1,0.314,100,-0.686,0.5,157
0.800906,5.7329e-10,0,0,1,0.316,100,-0.684,0.5,158
0.805089,5.74808e-10,0,0,1,0.318,100,-0.682,0.5,159
0.809271,5.76325e-10,0,0,1,0.32,100,-0.68,0.5,160
0.813454,5.77842e-10,0,0,1,0.322,100,-0.678,0.5,161
0.817636,5.79359e-10,0,0,1,0.324,100,-0.676,0.5,162
0.821819,5.80876e-10,0,0,1,0.326,100,-0.674,0.5,163
0.826001,5.82393e-10,0,0,1,0.328,100,-0.672,0.5,164
0.830184,5.8391e-10,0,0,1,0.33,100,-0.67,0.5,165
0.834366,5.85427e-10,0,0,1,0.332,100,-0.668,0.5,166
0.838549,5.86945e-10,0,0,1,0.334,100,-0.666,0.5,167
0.842534,5.86654e-10,0,0,1,0.336,100,-0.664,0.5,168
0.846301,5.84365e-10,0,0,1,0.338,100,-0.662,0.5,169
0.850068,5.82076e-10,0,0,1,0.34,100,-0.66,0.5,170
0.853836,5.79788e-10,0,0,1,0.342,100,-0.658,0.5,171
0.857603,5.77499e-10,0,0,1,0.344,100,-0.656,0.5,172
0.86137,5.7521e-10,0,0,1,0.346,100,-0.654,0.5,173
0.865137,5.72921e-10,0,0,1,0.348,100,-0.652,0.5,174
0.868904,5.70632e-10,0,0,1,0.35,100,-0.65,0.5,175
0.872672,5.68343e-10,0,0,1,0.352,100,-0.648,0.5,176
0.876439,5.66055e-10,0,0,1,0.354,100,-0.646,0.5,177
0.880206,5.63766e-10,0,0,1,0.356,100,-0.644,0.5,178
0.883973,5.61477e-10,0,0,1,0.358,100,-0.642,0.5,179
0.88774,5.59188e-10,0,0,1,0.36,100,-0.64,0.5,180
0.891508,5.56899e-10,0,0,1,0.362,100,-0.638,0.5,181
0.895275,5.5461e-10,0,0,1,0.364,100,-0.636,0.5,182
0.899042,5.52322e-10,0,0,1,0.366,100,-0.634,0.5,183
0.902809,5.50033e-10,0,0,1,0.368,100,-0.632,0.5,184
0.906576,5.47744e-10,0,0,1,0.37,100,-0.63,0.5,185
0.910344,5.45455e-10,0,0,1,0.372,100,-0.628,0.5,186
0.914111,5.43166e-10,0,0,1,0.374,100,-0.626,0.5,187
0.917878,5.40877e-10,0,0,1,0.376,100,-0.624,0.5,188
0.921645,5.38588e-10,0,0,1,0.378,100,-0.622,0.5,189
0.925412,5.363e-10,0,0,1,0.38,100,-0.62,0.5,190
0.92918,5.34011e-10,0,0,1,0.382,100,-0.618,0.5,191
0.932947,5.31722e-10,0,0,1,0.384,100,-0.616,0.5,192
0.936714,5.29433e-10,0,0,1,0.386,100,-0.614,0.5,193
0.940481,5.27144e-10,0,0,1,0.388,100,-0.612,0.5,194
0.944248,5.24855e-10,0,0,1,0.39,100,-0.61,0.5,195
0.948016,5.22567e-10,0,0,1,0.392,100,-0.608,0.5,196
0.951783,5.20278e-10,0,0,1,0.394,100,-0.606,0.5,197
0.95555,5.17989e-10,0,0,1,0.396,100,-0.604,0.5,198
0.959317,5.157e-10,0,0,1,0.398,100,-0.602,0.5,199
0.963084,5.13411e-10,0,0,1,0.4,100,-0.6,0.5,200
0.966852,5.11122e-10,0,0,1,0.402,100,-0.598,0.5,201
0.970619,5.08834e-10,0,0,1,0.404,100,-0.596,0.5,202
0.974386,5.06545e-10,0,0,1,0.406,100,-0.594,0.5,203
0.978153,5.04256e-10,0,0,1,0.408,100,-0.592,0.5,204
0.981819,5.01526e-10,0,0,1,0.41,100,-0.59,0.5,205
0.984933,4.96407e-10,0,0,1,0.412,100,-0.588,0.5,206
0.988047,4.91288e-10,0,0,1,0.414,100,-0.586,0.5,207
0.991161,4.8617e-10,0,0,1,0.416,100,-0.584,0.5,208
0.994275,4.81051e-10,0,0,1,0.418,100,-0.582,0.5,209
0.997389,4.75932e-10,0,0,1,0.42,100,-0.58,0.5,210
1.0005,4.70814e-10,0,0,1,0.422,100,-0.578,0.5,211
1.00362,4.65695e-10,0,0,1,0.424,100,-0.576,0.5,212
1.00673,4.60576e-10,0,0,1,0.426,100,-0.574,0.5,213
1.00985,4.55458e-10,0,0,1,0.428,100,-0.572,0.5,214
1.01296,4.50339e-10,0,0,1,0.43,100,-0.57,0.5,215
1.01607,4.4522e-10,0,0,1,0.432,100,-0.568,0.5,216
1.01919,4.40102e-10,0,0,1,0.434,100,-0.566,0.5,217
1.0223,4.34983e-10,0,0,1,0.436,100,-0.564,0.5,218
1.02542,4.29864e-10,0,0,1,0.438,100,-0.562,0.5,219
1.02853,4.24746e-10,0,0,1,0.44,100,-0.56,0.5,220
1.03164,4.19627e-10,0,0,1,0.442,100,-0.558,0.5,221
1.03476,4.14508e-10,0,0,1,0.444,100,-0.556,0.5,222
1.03787,4.0939e-10,0,0,1,0.446,100,-0.554,0.5,223
1.04099,4.04271e-10,0,0,1,0.448,100,-0.552,0.5,224
1.0441,3.99152e-10,0,0,1,0.45,100,-0.55,0.5,225
1.04722,3.94034e-10,0,0,1,0.452,100,-0.548,0.5,226
1.05033,3.88915e-10,0,0,1,0.454,100,-0.546,0.5,227
1.05344,3.83797e-10,0,0,1,0.456,100,-0.544,0.5,228
1.05656,3.78678e-10,0,0,1,0.458,100,-0.542,0.5,229
1.05967,3.73559e-10,0,0,1,0.46,100,-0.54,0.5,230
1.06279,3.6844e-10,0,0,1,0.462,100,-0.538,0.5,231
1.0659,3.63322e-10,0,0,1,0.464,100,-0.536,0.5,232
1.06901,3.58203e-10,0,0,1,0.466,100,-0.534,0.5,233
1.07213,3.53085e-10,0,0,1,0.468,100,-0.532,0.5,234
1.07524,3.47966e-10,0,0,1,0.47,100,-0.53,0.5,235
1.07836,3.42847e-10,0,0,1,0.472,100,-0.528,0.5,236
1.08147,3.37729e-10,0,0,1,0.474,100,-0.526,0.5,237
1.08459,3.3261e-10,0,0,1,0.476,100,-0.524,0.5,238
1.0877,3.27491e-10,0,0,1,0.478,100,-0.522,0.5,239
1.09081,3.22372e-10,0,0,1,0.48,100,-0.52,0.5,240
1.09393,3.17254e-10,0,0,1,0.482,100,-0.518,0.5,241
1.09704,3.12135e-10,0,0,1,0.484,100,-0.516,0.5,242
1.10016,3.07016e-10,0,0,1,0.486,100,-0.514,0.5,243
