U:0,U:1,U:2,p,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,Point ID
0.373021,6.69086e-15,0,1084.49,1,14.6,-85.4,0,0.5,73
0.373037,7.33971e-15,0,1084.39,1,14.8,-85.2,0,0.5,74
0.373053,7.98855e-15,0,1084.3,1,15,-85,0,0.5,75
0.373069,8.63739e-15,0,1084.2,1,15.2,-84.8,0,0.5,76
0.373085,9.28626e-15,0,1084.11,1,15.4,-84.6,0,0.5,77
0.373101,9.9351e-15,0,1084.01,1,15.6,-84.4,0,0.5,78
0.373116,1.0584e-14,0,1083.92,1,15.8,-84.2,0,0.5,79
0.373132,1.12328e-14,0,1083.82,1,16,-84,0,0.5,80
0.373148,1.18816e-14,0,1083.72,1,16.2,-83.8,0,0.5,81
0.373164,1.25305e-14,0,1083.63,1,16.4,-83.6,0,0.5,82
0.37318,1.31793e-14,0,1083.53,1,16.6,-83.4,0,0.5,83
0.373196,1.38282e-14,0,1083.44,1,16.8,-83.2,0,0.5,84
0.373212,1.4477e-14,0,1083.34,1,17,-83,0,0.5,85
0.373228,1.51259e-14,0,1083.24,1,17.2,-82.8,0,0.5,86
0.373244,1.57747e-14,0,1083.15,1,17.4,-82.6,0,0.5,87
0.37326,1.64236e-14,0,1083.05,1,17.6,-82.4,0,0.5,88
0.373275,1.70724e-14,0,1082.96,1,17.8,-82.2,0,0.5,89
0.373291,1.77213e-14,0,1082.86,1,18,-82,0,0.5,90
0.373307,1.83701e-14,0,1082.76,1,18.2,-81.8,0,0.5,91
0.373323,1.9019e-14,0,1082.67,1,18.4,-81.6,0,0.5,92
0.373339,1.96678e-14,0,1082.57,1,18.6,-81.4,0,0.5,93
0.373355,2.03167e-14,0,1082.48,1,18.8,-81.2,0,0.5,94
0.373371,2.09655e-14,0,1082.38,1,19,-81,0,0.5,95
0.373387,2.16144e-14,0,1082.29,1,19.2,-80.8,0,0.5,96
0.373403,2.22632e-14,0,1082.19,1,19.4,-80.6,0,0.5,97
0.373419,2.29121e-14,0,1082.09,1,19.6,-80.4,0,0.5,98
0.373434,2.35609e-14,0,1082,1,19.8,-80.2,0,0.5,99
0.37345,2.42098e-14,0,1081.9,1,20,-80,0,0.5,100
0.373466,2.48586e-14,0,1081.81,1,20.2,-79.8,0,0.5,101
0.373482,2.55075e-14,0,1081.71,1,20.4,-79.6,0,0.5,102
0.373498,2.61563e-14,0,1081.61,1,20.6,-79.4,0,0.5,103
0.373514,2.68052e-14,0,1081.52,1,20.8,-79.2,0,0.5,104
0.37353,2.7454e-14,0,1081.42,1,21,-79,0,0.5,105
0.373546,2.81028e-14,0,1081.33,1,21.2,-78.8,0,0.5,106
0.373562,2.87517e-14,0,1081.23,1,21.4,-78.6,0,0.5,107
0.373578,2.94005e-14,0,1081.13,1,21.6,-78.4,0,0.5,108
0.373593,3.00494e-14,0,1081.04,1,21.8,-78.2,0,0.5,109
0.373609,3.06982e-14,0,1080.94,1,22,-78,0,0.5,110
0.373625,3.13471e-14,0,1080.85,1,22.2,-77.8,0,0.5,111
0.373641,3.1996e-14,0,1080.75,1,22.4,-77.6,0,0.5,112
0.373657,3.26448e-14,0,1080.65,1,22.6,-77.4,0,0.5,113
0.373673,3.32937e-14,0,1080.56,1,22.8,-77.2,0,0.5,114
0.373689,3.39425e-14,0,1080.46,1,23,-77,0,0.5,115
0.373705,3.45913e-14,0,1080.37,1,23.2,-76.8,0,0.5,116
0.373721,3.52402e-14,0,1080.27,1,23.4,-76.6,0,0.5,117
0.37372,3.47813e-14,0,1080.18,1,23.6,-76.4,0,0.5,118
0.373707,3.34441e-14,0,1080.09,1,23.8,-76.2,0,0.5,119
0.373693,3.2107e-14,0,1080,1,24,-76,0,0.5,120
0.373679,3.07699e-14,0,1079.92,1,24.2,-75.8,0,0.5,121
0.373666,2.94327e-14,0,1079.83,1,24.4,-75.6,0,0.5,122
0.373652,2.80955e-14,0,1079.74,1,24.6,-75.4,0,0.5,123
0.373639,2.67583e-14,0,1079.65,1,24.8,-75.2,0,0.5,124
0.373625,2.54212e-14,0,1079.57,1,25,-75,0,0.5,125
0.373611,2.40841e-14,0,1079.48,1,25.2,-74.8,0,0.5,126
0.373598,2.27469e-14,0,1079.39,1,25.4,-74.6,0,0.5,127
0.373584,2.14097e-14,0,1079.3,1,25.6,-74.4,0,0.5,128
0.373571,2.00725e-14,0,1079.21,1,25.8,-74.2,0,0.5,129
0.373557,1.87354e-14,0,1079.13,1,26,-74,0,0.5,130
0.373543,1.73982e-14,0,1079.04,1,26.2,-73.8,0,0.5,131
0.37353,1.60611e-14,0,1078.95,1,26.4,-73.6,0,0.5,132
0.373516,1.47239e-14,0,1078.86,1,26.6,-73.4,0,0.5,133
0.373503,1.33867e-14,0,1078.78,1,26.8,-73.2,0,0.5,134
0.373489,1.20496e-14,0,1078.69,1,27,-73,0,0.5,135
0.373475,1.07124e-14,0,1078.6,1,27.2,-72.8,0,0.5,136
0.373462,9.37525e-15,0,1078.51,1,27.4,-72.6,0,0.5,137
0.373448,8.03811e-15,0,1078.42,1,27.6,-72.4,0,0.5,138
