p,U:0,U:1,U:2,IntegrationTime,Vorticity:0,Vorticity:1,Vorticity:2,Rotation,AngularVelocity,Normals:0,Normals:1,Normals:2,Points:0,Points:1,Points:2,Point ID
1031.16,0.0735494,0.000111894,0,109.114,0,0,-4.60708,-3.21131e-19,0,-1.22105e-10,8.02451e-08,1,0.594958,-0.984438,0.5,6102
1031.04,0.0735129,0.000108398,0,109.251,0,0,-4.60077,-3.21131e-19,0,-1.20418e-10,8.16169e-08,1,0.605038,-0.984422,0.5,6103
1030.92,0.073474,0.000104886,0,109.389,0,0,-4.59447,-3.21131e-19,0,-1.16315e-10,8.16169e-08,1,0.615117,-0.984408,0.5,6104
1030.8,0.0734328,0.000101359,0,109.526,0,0,-4.58816,-3.21131e-19,0,-1.12695e-10,8.16169e-08,1,0.625197,-0.984394,0.5,6105
1030.68,0.0733893,9.7816e-05,0,109.663,0,0,-4.58186,-3.21131e-19,0,-1.10633e-10,8.29661e-08,1,0.635276,-0.98438,0.5,6106
1030.56,0.0733433,9.42588e-05,0,109.8,0,0,-4.57555,-3.21131e-19,0,-1.09844e-10,8.56006e-08,1,0.645356,-0.984367,0.5,6107
1030.44,0.073295,9.06874e-05,0,109.938,0,0,-4.56924,-3.21131e-19,0,-1.07642e-10,8.68879e-08,1,0.655435,-0.984354,0.5,6108
1030.32,0.0732443,8.71025e-05,0,110.075,0,0,-4.56294,-3.21131e-19,0,-1.03532e-10,8.68879e-08,1,0.665515,-0.984342,0.5,6109
1030.2,0.0731913,8.35045e-05,0,110.213,0,0,-4.55663,-3.21131e-19,0,-9.91642e-11,8.68879e-08,1,0.675595,-0.98433,0.5,6110
1030.08,0.0731359,7.98939e-05,0,110.351,0,0,-4.55033,-3.21131e-19,0,-9.47969e-11,8.68879e-08,1,0.685674,-0.984319,0.5,6111
1029.96,0.0730781,7.62713e-05,0,110.488,0,0,-4.54402,-3.21131e-19,0,-9.06867e-11,8.68879e-08,1,0.695754,-0.984308,0.5,6112
1029.85,0.0730179,7.26372e-05,0,110.626,0,0,-4.53771,-3.21131e-19,0,-8.65763e-11,8.68879e-08,1,0.705833,-0.984298,0.5,6113
1029.73,0.072971,6.95319e-05,0,110.764,0,0,-4.53215,-3.21131e-19,0,-8.28331e-11,8.68879e-08,1,0.715913,-0.984288,0.5,6114
1029.61,0.0729524,6.74971e-05,0,110.903,0,0,-4.44124,-3.21131e-19,0,-8.03778e-11,8.68879e-08,1,0.726029,-0.984279,0.5,6115
1029.49,0.0729322,6.54658e-05,0,111.042,0,0,-4.43799,-3.21131e-19,0,-7.92134e-11,8.81564e-08,1,0.736144,-0.984269,0.5,6116
1029.37,0.0729107,6.34262e-05,0,111.18,0,0,-4.43474,-3.21131e-19,0,-7.7703e-11,8.94069e-08,1,0.74626,-0.98426,0.5,6117
1029.26,0.0728879,6.13784e-05,0,111.319,0,0,-4.4315,-3.21131e-19,0,-7.63715e-11,9.06402e-08,1,0.756376,-0.984252,0.5,6118
1029.14,0.0728638,5.93229e-05,0,111.458,0,0,-4.42825,-3.21131e-19,0,-7.46907e-11,9.18569e-08,1,0.766492,-0.984243,0.5,6119
1029.02,0.0728384,5.72598e-05,0,111.597,0,0,-4.425,-3.21131e-19,0,-7.19846e-11,9.18569e-08,1,0.776608,-0.984235,0.5,6120
1028.91,0.0728117,5.51893e-05,0,111.736,0,0,-4.42175,-3.21131e-19,0,-6.98194e-11,9.18569e-08,1,0.786724,-0.984227,0.5,6121
1028.79,0.0727837,5.31118e-05,0,111.875,0,0,-4.41851,-3.21131e-19,0,-6.71132e-11,9.18569e-08,1,0.79684,-0.98422,0.5,6122
1028.67,0.0727543,5.10275e-05,0,112.014,0,0,-4.41526,-3.21131e-19,0,-6.44071e-11,9.18569e-08,1,0.806956,-0.984213,0.5,6123
1028.55,0.0727237,4.89366e-05,0,112.153,0,0,-4.41201,-3.21131e-19,0,-6.27816e-11,9.30577e-08,1,0.817072,-0.984206,0.5,6124
1028.44,0.0726917,4.68394e-05,0,112.292,0,0,-4.40876,-3.21131e-19,0,-6.08051e-11,9.42432e-08,1,0.827188,-0.984199,0.5,6125
1028.32,0.0726584,4.47362e-05,0,112.431,0,0,-4.40552,-3.21131e-19,0,-5.80286e-11,9.42432e-08,1,0.837304,-0.984193,0.5,6126
1028.2,0.0726238,4.26272e-05,0,112.57,0,0,-4.40227,-3.21131e-19,0,-5.59384e-11,9.5414e-08,1,0.847419,-0.984187,0.5,6127
1028.08,0.0725879,4.05128e-05,0,112.709,0,0,-4.39902,-3.21131e-19,0,-5.37714e-11,9.65705e-08,1,0.857535,-0.984181,0.5,6128
1027.97,0.0725585,3.86623e-05,0,112.849,0,0,-4.39608,-3.21131e-19,0,-5.16472e-11,9.65705e-08,1,0.867651,-0.984175,0.5,6129
1027.85,0.0725507,3.75749e-05,0,112.989,0,0,-4.39442,-3.21131e-19,0,-5.00964e-11,9.65705e-08,1,0.87782,-0.98417,0.5,6130
1027.73,0.0725422,3.64849e-05,0,113.129,0,0,-4.39275,-3.21131e-19,0,-4.83982e-11,9.65705e-08,1,0.887989,-0.984165,0.5,6131
1027.62,0.072533,3.53924e-05,0,113.269,0,0,-4.39108,-3.21131e-19,0,-4.69831e-11,9.65706e-08,1,0.898157,-0.98416,0.5,6132
1027.5,0.0725231,3.42975e-05,0,113.409,0,0,-4.38942,-3.21131e-19,0,-4.58509e-11,9.65706e-08,1,0.908326,-0.984155,0.5,6133
1027.38,0.0725126,3.32002e-05,0,113.55,0,0,-4.38775,-3.21131e-19,0,-4.44357e-11,9.65706e-08,1,0.918494,-0.98415,0.5,6134
1027.27,0.0725013,3.21007e-05,0,113.69,0,0,-4.38609,-3.21131e-19,0,-4.32433e-11,9.77134e-08,1,0.928663,-0.984146,0.5,6135
1027.15,0.0724894,3.0999e-05,0,113.83,0,0,-4.38442,-3.21131e-19,0,-4.20052e-11,9.88431e-08,1,0.938832,-0.984141,0.5,6136
1027.03,0.0724768,2.98951e-05,0,113.97,0,0,-4.38275,-3.21131e-19,0,-4.08464e-11,9.88431e-08,1,0.949,-0.984137,0.5,6137
1026.91,0.0724634,2.87892e-05,0,114.111,0,0,-4.38109,-3.21131e-19,0,-3.9398e-11,9.88431e-08,1,0.959169,-0.984133,0.5,6138
1026.8,0.0724494,2.76814e-05,0,114.251,0,0,-4.37942,-3.21131e-19,0,-3.76598e-11,9.88431e-08,1,0.969337,-0.984129,0.5,6139
1026.68,0.0724347,2.65716e-05,0,114.391,0,0,-4.37776,-3.21131e-19,0,-3.62114e-11,9.88431e-08,1,0.979506,-0.984125,0.5,6140
1026.56,0.0724193,2.546e-05,0,114.532,0,0,-4.37609,-3.21131e-19,0,-3.47629e-11,9.88431e-08,1,0.989675,-0.984121,0.5,6141
1026.45,0.0724033,2.43466e-05,0,114.672,0,0,-4.37442,-3.21131e-19,0,-3.33145e-11,9.88431e-08,1,0.999843,-0.984118,0.5,6142
1026.33,0.0723865,2.32316e-05,0,114.813,0,0,-4.37276,-3.21131e-19,0,-3.1933e-11,9.996e-08,1,1.01001,-0.984114,0.5,6143
1026.21,0.072369,2.2115e-05,0,114.953,0,0,-4.37109,-3.21131e-19,0,-3.0805e-11,1.01065e-07,1,1.02018,-0.984111,0.5,6144
1026.1,0.0723508,2.09969e-05,0,115.094,0,0,-4.36943,-3.21131e-19,0,-2.9324e-11,1.01065e-07,1,1.03035,-0.984108,0.5,6145
1025.98,0.072332,1.98773e-05,0,115.234,0,0,-4.36776,-3.21131e-19,0,-2.8144e-11,1.02157e-07,1,1.04052,-0.984105,0.5,6146
1025.86,0.0723149,1.88408e-05,0,115.375,0,0,-4.36617,-3.21131e-19,0,-2.71322e-11,1.03238e-07,1,1.05069,-0.984103,0.5,6147
1025.74,0.0723129,1.83315e-05,0,115.516,0,0,-4.36547,-3.21131e-19,0,-2.61273e-11,1.03238e-07,1,1.06093,-0.9841,0.5,6148
1025.63,0.0723106,1.78216e-05,0,115.658,0,0,-4.36477,-3.21131e-19,0,-2.57912e-11,1.04308e-07,1,1.07118,-0.984097,0.5,6149
1025.51,0.0723079,1.73112e-05,0,115.8,0,0,-4.36407,-3.21131e-19,0,-2.51335e-11,1.05367e-07,1,1.08142,-0.984095,0.5,6150
1025.39,0.0723049,1.68002e-05,0,115.941,0,0,-4.36337,-3.21131e-19,0,-2.45207e-11,1.05367e-07,1,1.09167,-0.984093,0.5,6151
1025.28,0.0723016,1.62886e-05,0,116.083,0,0,-4.36268,-3.21131e-19,0,-2.39076e-11,1.05367e-07,1,1.10191,-0.98409,0.5,6152
1025.16,0.072298,1.57766e-05,0,116.225,0,0,-4.36198,-3.21131e-19,0,-2.2988e-11,1.05367e-07,1,1.11216,-0.984088,0.5,6153
1025.04,0.0722941,1.5264e-05,0,116.367,0,0,-4.36128,-3.21131e-19,0,-2.20685e-11,1.05367e-07,1,1.1224,-0.984086,0.5,6154
1024.92,0.0722898,1.47509e-05,0,116.508,0,0,-4.36058,-3.21131e-19,0,-2.20685e-11,1.05367e-07,1,1.13265,-0.984084,0.5,6155
1024.81,0.0722853,1.42374e-05,0,116.65,0,0,-4.35988,-3.21131e-19,0,-2.105e-11,1.06416e-07,1,1.14289,-0.984082,0.5,6156
1024.69,0.0722804,1.37234e-05,0,116.792,0,0,-4.35919,-3.21131e-19,0,-2.03176e-11,1.07454e-07,1,1.15314,-0.98408,0.5,6157
1024.57,0.0722752,1.3209e-05,0,116.933,0,0,-4.35849,-3.21131e-19,0,-1.96923e-11,1.07454e-07,1,1.16338,-0.984078,0.5,6158
1024.45,0.0722696,1.26941e-05,0,117.075,0,0,-4.35779,-3.21131e-19,0,-1.92496e-11,1.08482e-07,1,1.17363,-0.984076,0.5,6159
1024.34,0.0722638,1.21789e-05,0,117.217,0,0,-4.35709,-3.21131e-19,0,-1.84748e-11,1.09501e-07,1,1.18387,-0.984074,0.5,6160
1024.22,0.0722576,1.16632e-05,0,117.359,0,0,-4.35639,-3.21131e-19,0,-1.75193e-11,1.09501e-07,1,1.19412,-0.984072,0.5,6161
1024.1,0.0722511,1.11472e-05,0,117.501,0,0,-4.3557,-3.21131e-19,0,-1.68822e-11,1.09501e-07,1,1.20436,-0.984071,0.5,6162
1023.99,0.0722443,1.06308e-05,0,117.642,0,0,-4.355,-3.21131e-19,0,-1.62451e-11,1.09501e-07,1,1.21461,-0.984069,0.5,6163
1023.87,0.0722372,1.01141e-05,0,117.784,0,0,-4.3543,-3.21131e-19,0,-1.52895e-11,1.09501e-07,1,1.22485,-0.984068,0.5,6164
1023.75,0.0722297,9.59703e-06,0,117.926,0,0,-4.3536,-3.21131e-19,0,-1.43339e-11,1.09501e-07,1,1.2351,-0.984066,0.5,6165
1023.63,0.0722219,9.07966e-06,0,118.068,0,0,-4.3529,-3.21131e-19,0,-1.38231e-11,1.1051e-07,1,1.24534,-0.984065,0.5,6166
1023.52,0.0722138,8.56201e-06,0,118.21,0,0,-4.35221,-3.21131e-19,0,-1.32995e-11,1.1151e-07,1,1.25559,-0.984064,0.5,6167
1023.4,0.0722054,8.04408e-06,0,118.352,0,0,-4.35151,-3.21131e-19,0,-1.27631e-11,1.12501e-07,1,1.26583,-0.984063,0.5,6168
1023.28,0.0722002,7.6662e-06,0,118.493,0,0,-4.35097,-3.21131e-19,0,-1.21509e-11,1.13484e-07,1,1.27608,-0.984061,0.5,6169
1023.17,0.0722,7.49032e-06,0,118.637,0,0,-4.35073,-3.21131e-19,0,-1.18583e-11,1.14458e-07,1,1.28643,-0.98406,0.5,6170
1023.05,0.0721997,7.31435e-06,0,118.78,0,0,-4.3505,-3.21131e-19,0,-1.16262e-11,1.15424e-07,1,1.29679,-0.984059,0.5,6171
1022.93,0.0721992,7.1383e-06,0,118.924,0,0,-4.35026,-3.21131e-19,0,-1.16262e-11,1.15424e-07,1,1.30714,-0.984058,0.5,6172
1022.81,0.0721987,6.96217e-06,0,119.067,0,0,-4.35003,-3.21131e-19,0,-1.1294e-11,1.15424e-07,1,1.3175,-0.984057,0.5,6173
1022.69,0.072198,6.78597e-06,0,119.211,0,0,-4.3498,-3.21131e-19,0,-1.09618e-11,1.15424e-07,1,1.32786,-0.984056,0.5,6174
1022.58,0.0721972,6.60968e-06,0,119.354,0,0,-4.34956,-3.21131e-19,0,-1.02975e-11,1.15424e-07,1,1.33821,-0.984055,0.5,6175
1022.46,0.0721963,6.43333e-06,0,119.497,0,0,-4.34933,-3.21131e-19,0,-1.02975e-11,1.15424e-07,1,1.34857,-0.984054,0.5,6176
1022.34,0.0721953,6.2569e-06,0,119.641,0,0,-4.34909,-3.21131e-19,0,-9.96529e-12,1.15424e-07,1,1.35892,-0.984053,0.5,6177
1022.22,0.0721942,6.08041e-06,0,119.784,0,0,-4.34886,-3.21131e-19,0,-9.63311e-12,1.15424e-07,1,1.36928,-0.984053,0.5,6178
1022.1,0.072193,5.90385e-06,0,119.928,0,0,-4.34863,-3.21131e-19,0,-9.63316e-12,1.15424e-07,1,1.37963,-0.984052,0.5,6179
1021.99,0.0721917,5.72722e-06,0,120.071,0,0,-4.34839,-3.21131e-19,0,-9.04319e-12,1.16382e-07,1,1.38999,-0.984051,0.5,6180
1021.87,0.0721902,5.55052e-06,0,120.215,0,0,-4.34816,-3.21131e-19,0,-9.19024e-12,1.18274e-07,1,1.40035,-0.98405,0.5,6181
1021.75,0.0721887,5.37377e-06,0,120.358,0,0,-4.34792,-3.21131e-19,0,-8.98929e-12,1.20137e-07,1,1.4107,-0.984049,0.5,6182
1021.63,0.072187,5.19696e-06,0,120.502,0,0,-4.34769,-3.21131e-19,0,-8.70978e-12,1.21058e-07,1,1.42106,-0.984049,0.5,6183
1021.52,0.0721853,5.02008e-06,0,120.645,0,0,-4.34746,-3.21131e-19,0,-8.77547e-12,1.21971e-07,1,1.43141,-0.984048,0.5,6184
1021.4,0.0721834,4.84315e-06,0,120.788,0,0,-4.34722,-3.21131e-19,0,-8.13345e-12,1.22878e-07,1,1.44177,-0.984047,0.5,6185
1021.28,0.0721814,4.66617e-06,0,120.932,0,0,-4.34699,-3.21131e-19,0,-8.13345e-12,1.22878e-07,1,1.45212,-0.984046,0.5,6186
1021.16,0.0721793,4.48914e-06,0,121.075,0,0,-4.34675,-3.21131e-19,0,-7.77983e-12,1.22878e-07,1,1.46248,-0.984046,0.5,6187
1021.04,0.0721771,4.31205e-06,0,121.219,0,0,-4.34652,-3.21131e-19,0,-7.4262e-12,1.22878e-07,1,1.47283,-0.984045,0.5,6188
1020.93,0.0721747,4.13492e-06,0,121.362,0,0,-4.34629,-3.21131e-19,0,-6.71898e-12,1.22878e-07,1,1.48319,-0.984045,0.5,6189
1020.81,0.0721723,3.95774e-06,0,121.506,0,0,-4.34605,-3.21131e-19,0,-6.71894e-12,1.22878e-07,1,1.49355,-0.984044,0.5,6190
1020.69,0.0721698,3.78051e-06,0,121.649,0,0,-4.34582,-3.21131e-19,0,-6.71894e-12,1.22878e-07,1,1.5039,-0.984043,0.5,6191
1020.57,0.0721671,3.60325e-06,0,121.793,0,0,-4.34559,-3.21131e-19,0,-6.01172e-12,1.22878e-07,1,1.51426,-0.984043,0.5,6192
1020.46,0.0721643,3.42594e-06,0,121.936,0,0,-4.34535,-3.21131e-19,0,-6.01172e-12,1.22878e-07,1,1.52461,-0.984042,0.5,6193
1020.34,0.0721615,3.24859e-06,0,122.08,0,0,-4.34512,-3.21131e-19,0,-5.65806e-12,1.22878e-07,1,1.53497,-0.984042,0.5,6194
1020.22,0.0721593,3.14186e-06,0,122.223,0,0,-4.34491,-3.21131e-19,0,-5.26693e-12,1.22878e-07,1,1.54532,-0.984041,0.5,6195
1020.1,0.0721584,3.12778e-06,0,122.369,0,0,-4.34478,-3.21131e-19,0,-5.22408e-12,1.22878e-07,1,1.55584,-0.984041,0.5,6196
1019.98,0.0721573,3.11371e-06,0,122.515,0,0,-4.34464,-3.21131e-19,0,-5.22408e-12,1.22878e-07,1,1.56635,-0.984041,0.5,6197
1019.86,0.0721563,3.09963e-06,0,122.66,0,0,-4.34451,-3.21131e-19,0,-5.22408e-12,1.22878e-07,1,1.57687,-0.98404,0.5,6198
1019.74,0.0721553,3.08555e-06,0,122.806,0,0,-4.34437,-3.21131e-19,0,-5.22408e-12,1.22878e-07,1,1.58738,-0.98404,0.5,6199
1019.63,0.0721543,3.07146e-06,0,122.952,0,0,-4.34424,-3.21131e-19,0,-5.22408e-12,1.22878e-07,1,1.5979,-0.984039,0.5,6200
1019.51,0.0721532,3.05738e-06,0,123.098,0,0,-4.3441,-3.21131e-19,0,-5.22408e-12,1.22878e-07,1,1.60841,-0.984039,0.5,6201
1019.39,0.0721522,3.04329e-06,0,123.243,0,0,-4.34397,-3.21131e-19,0,-5.22405e-12,1.22878e-07,1,1.61893,-0.984038,0.5,6202
1019.27,0.0721511,3.02919e-06,0,123.389,0,0,-4.34383,-3.21131e-19,0,-5.22409e-12,1.22878e-07,1,1.62944,-0.984038,0.5,6203
1019.15,0.0721501,3.0151e-06,0,123.535,0,0,-4.3437,-3.21131e-19,0,-5.22409e-12,1.22878e-07,1,1.63996,-0.984037,0.5,6204
1019.03,0.072149,3.001e-06,0,123.681,0,0,-4.34356,-3.21131e-19,0,-4.87581e-12,1.22878e-07,1,1.65047,-0.984037,0.5,6205
1018.91,0.0721479,2.9869e-06,0,123.826,0,0,-4.34343,-3.21131e-19,0,-5.22408e-12,1.22878e-07,1,1.66099,-0.984037,0.5,6206
1018.8,0.0721468,2.9728e-06,0,123.972,0,0,-4.34329,-3.21131e-19,0,-5.22405e-12,1.22878e-07,1,1.6715,-0.984036,0.5,6207
1018.68,0.0721457,2.95869e-06,0,124.118,0,0,-4.34316,-3.21131e-19,0,-4.87581e-12,1.22878e-07,1,1.68202,-0.984036,0.5,6208
1018.56,0.0721446,2.94458e-06,0,124.264,0,0,-4.34302,-3.21131e-19,0,-4.87581e-12,1.22878e-07,1,1.69253,-0.984035,0.5,6209
1018.44,0.0721435,2.93047e-06,0,124.409,0,0,-4.34289,-3.21131e-19,0,-4.87581e-12,1.22878e-07,1,1.70305,-0.984035,0.5,6210
1018.32,0.0721424,2.91636e-06,0,124.555,0,0,-4.34275,-3.21131e-19,0,-4.87581e-12,1.22878e-07,1,1.71356,-0.984034,0.5,6211
1018.2,0.0721412,2.90224e-06,0,124.701,0,0,-4.34262,-3.21131e-19,0,-5.22409e-12,1.22878e-07,1,1.72408,-0.984034,0.5,6212
1018.08,0.0721401,2.88812e-06,0,124.847,0,0,-4.34249,-3.21131e-19,0,-5.22409e-12,1.22878e-07,1,1.73459,-0.984034,0.5,6213
1017.96,0.0721389,2.874e-06,0,124.992,0,0,-4.34235,-3.21131e-19,0,-5.22409e-12,1.22878e-07,1,1.74511,-0.984033,0.5,6214
1017.85,0.0721378,2.85988e-06,0,125.138,0,0,-4.34222,-3.21131e-19,0,-4.87581e-12,1.22878e-07,1,1.75562,-0.984033,0.5,6215
1017.73,0.0721366,2.84575e-06,0,125.284,0,0,-4.34208,-3.21131e-19,0,-4.52754e-12,1.22878e-07,1,1.76614,-0.984032,0.5,6216
1017.61,0.0721354,2.83162e-06,0,125.43,0,0,-4.34195,-3.21131e-19,0,-4.52754e-12,1.22878e-07,1,1.77665,-0.984032,0.5,6217
1017.49,0.0721342,2.81749e-06,0,125.575,0,0,-4.34181,-3.21131e-19,0,-4.87581e-12,1.22878e-07,1,1.78717,-0.984031,0.5,6218
1017.37,0.072133,2.80336e-06,0,125.721,0,0,-4.34168,-3.21131e-19,0,-4.87581e-12,1.22878e-07,1,1.79768,-0.984031,0.5,6219
1017.25,0.0721318,2.78922e-06,0,125.867,0,0,-4.34154,-3.21131e-19,0,-4.87581e-12,1.22878e-07,1,1.8082,-0.984031,0.5,6220
1017.13,0.0721306,2.77508e-06,0,126.013,0,0,-4.34141,-3.21131e-19,0,-4.87581e-12,1.22878e-07,1,1.81871,-0.98403,0.5,6221
1017.01,0.0721293,2.76094e-06,0,126.158,0,0,-4.34127,-3.21131e-19,0,-4.52754e-12,1.22878e-07,1,1.82923,-0.98403,0.5,6222
1016.9,0.0721281,2.7468e-06,0,126.304,0,0,-4.34114,-3.21131e-19,0,-4.52754e-12,1.22878e-07,1,1.83974,-0.984029,0.5,6223
1016.78,0.0721269,2.73265e-06,0,126.45,0,0,-4.341,-3.21131e-19,0,-4.52754e-12,1.22878e-07,1,1.85026,-0.984029,0.5,6224
1016.66,0.0721256,2.7185e-06,0,126.596,0,0,-4.34087,-3.21131e-19,0,-4.52754e-12,1.22878e-07,1,1.86077,-0.984029,0.5,6225
1016.54,0.0721236,2.72731e-06,0,126.742,0,0,-4.34068,-3.21131e-19,0,-4.47573e-12,1.22878e-07,1,1.87129,-0.984028,0.5,6226
1016.42,0.072121,2.75764e-06,0,126.891,0,0,-4.34046,-3.21131e-19,0,-4.7722e-12,1.22878e-07,1,1.88203,-0.984028,0.5,6227
1016.3,0.0721184,2.78797e-06,0,127.04,0,0,-4.34024,-3.21131e-19,0,-4.7722e-12,1.22878e-07,1,1.89277,-0.984027,0.5,6228
1016.18,0.0721158,2.81831e-06,0,127.188,0,0,-4.34001,-3.21131e-19,0,-4.7722e-12,1.22878e-07,1,1.90352,-0.984027,0.5,6229
1016.06,0.0721133,2.84866e-06,0,127.337,0,0,-4.33979,-3.21131e-19,0,-4.7722e-12,1.22878e-07,1,1.91426,-0.984027,0.5,6230
1015.94,0.0721107,2.87901e-06,0,127.486,0,0,-4.33956,-3.21131e-19,0,-5.11308e-12,1.22878e-07,1,1.925,-0.984026,0.5,6231
1015.82,0.0721082,2.90937e-06,0,127.635,0,0,-4.33934,-3.21131e-19,0,-5.11308e-12,1.22878e-07,1,1.93575,-0.984026,0.5,6232
1015.7,0.0721057,2.93974e-06,0,127.784,0,0,-4.33911,-3.21131e-19,0,-4.7722e-12,1.22878e-07,1,1.94649,-0.984025,0.5,6233
1015.58,0.0721032,2.97011e-06,0,127.933,0,0,-4.33889,-3.21131e-19,0,-5.11307e-12,1.22878e-07,1,1.95723,-0.984025,0.5,6234
1015.46,0.0721007,3.00048e-06,0,128.082,0,0,-4.33866,-3.21131e-19,0,-5.11307e-12,1.22878e-07,1,1.96798,-0.984024,0.5,6235
1015.34,0.0720983,3.03087e-06,0,128.231,0,0,-4.33844,-3.21131e-19,0,-5.11307e-12,1.22878e-07,1,1.97872,-0.984024,0.5,6236
1015.22,0.0720958,3.06126e-06,0,128.38,0,0,-4.33821,-3.21131e-19,0,-5.11307e-12,1.22878e-07,1,1.98946,-0.984024,0.5,6237
1015.1,0.0720934,3.09165e-06,0,128.529,0,0,-4.33799,-3.21131e-19,0,-5.11307e-12,1.22878e-07,1,2.00021,-0.984023,0.5,6238
1014.98,0.072091,3.12205e-06,0,128.678,0,0,-4.33777,-3.21131e-19,0,-5.1131e-12,1.22878e-07,1,2.01095,-0.984023,0.5,6239
1014.86,0.0720886,3.15246e-06,0,128.827,0,0,-4.33754,-3.21131e-19,0,-5.45392e-12,1.22878e-07,1,2.02169,-0.984022,0.5,6240
1014.74,0.0720863,3.18288e-06,0,128.976,0,0,-4.33732,-3.21131e-19,0,-5.45392e-12,1.22878e-07,1,2.03243,-0.984022,0.5,6241
1014.62,0.072084,3.2133e-06,0,129.126,0,0,-4.33709,-3.21131e-19,0,-5.45392e-12,1.22878e-07,1,2.04318,-0.984021,0.5,6242
1014.5,0.0720816,3.24373e-06,0,129.275,0,0,-4.33687,-3.21131e-19,0,-5.45392e-12,1.22878e-07,1,2.05392,-0.984021,0.5,6243
1014.39,0.0720793,3.27416e-06,0,129.424,0,0,-4.33664,-3.21131e-19,0,-5.79478e-12,1.22878e-07,1,2.06466,-0.98402,0.5,6244
1014.27,0.0720771,3.30461e-06,0,129.573,0,0,-4.33642,-3.21131e-19,0,-5.79478e-12,1.22878e-07,1,2.07541,-0.98402,0.5,6245
1014.15,0.0720748,3.33505e-06,0,129.722,0,0,-4.33619,-3.21131e-19,0,-5.79478e-12,1.22878e-07,1,2.08615,-0.984019,0.5,6246
1014.03,0.0720726,3.36551e-06,0,129.871,0,0,-4.33597,-3.21131e-19,0,-5.79485e-12,1.22878e-07,1,2.09689,-0.984019,0.5,6247
1013.91,0.0720704,3.39597e-06,0,130.02,0,0,-4.33574,-3.21131e-19,0,-5.79479e-12,1.22878e-07,1,2.10764,-0.984018,0.5,6248
1013.79,0.0720682,3.42644e-06,0,130.169,0,0,-4.33552,-3.21131e-19,0,-5.79479e-12,1.22878e-07,1,2.11838,-0.984018,0.5,6249
1013.67,0.072066,3.45692e-06,0,130.318,0,0,-4.3353,-3.21131e-19,0,-5.79479e-12,1.22878e-07,1,2.12912,-0.984017,0.5,6250
1013.55,0.0720638,3.4874e-06,0,130.467,0,0,-4.33507,-3.21131e-19,0,-5.79485e-12,1.22878e-07,1,2.13987,-0.984017,0.5,6251
1013.43,0.0720617,3.5179e-06,0,130.616,0,0,-4.33485,-3.21131e-19,0,-5.79478e-12,1.22878e-07,1,2.15061,-0.984016,0.5,6252
1013.31,0.0720596,3.54839e-06,0,130.765,0,0,-4.33462,-3.21131e-19,0,-6.13566e-12,1.22878e-07,1,2.16135,-0.984016,0.5,6253
1013.19,0.0720575,3.5789e-06,0,130.914,0,0,-4.3344,-3.21131e-19,0,-6.13566e-12,1.22878e-07,1,2.1721,-0.984015,0.5,6254
1013.07,0.0720554,3.60941e-06,0,131.063,0,0,-4.33417,-3.21131e-19,0,-6.13566e-12,1.22878e-07,1,2.18284,-0.984015,0.5,6255
1012.95,0.0720533,3.63993e-06,0,131.212,0,0,-4.33395,-3.21131e-19,0,-6.13566e-12,1.22878e-07,1,2.19358,-0.984014,0.5,6256
1012.83,0.0720513,3.67046e-06,0,131.362,0,0,-4.33372,-3.21131e-19,0,-6.4766e-12,1.22878e-07,1,2.20433,-0.984013,0.5,6257
1012.71,0.0720493,3.701e-06,0,131.511,0,0,-4.3335,-3.21131e-19,0,-6.4766e-12,1.22878e-07,1,2.21507,-0.984013,0.5,6258
1012.59,0.0720473,3.73154e-06,0,131.66,0,0,-4.33327,-3.21131e-19,0,-6.13566e-12,1.22878e-07,1,2.22581,-0.984012,0.5,6259
1012.47,0.0720453,3.76209e-06,0,131.809,0,0,-4.33305,-3.21131e-19,0,-6.47653e-12,1.22878e-07,1,2.23656,-0.984012,0.5,6260
1012.35,0.0720433,3.79265e-06,0,131.958,0,0,-4.33283,-3.21131e-19,0,-6.4766e-12,1.22878e-07,1,2.2473,-0.984011,0.5,6261
1012.23,0.0720414,3.82322e-06,0,132.107,0,0,-4.3326,-3.21131e-19,0,-6.4766e-12,1.22878e-07,1,2.25804,-0.984011,0.5,6262
1012.11,0.0720379,3.83863e-06,0,132.256,0,0,-4.33228,-3.21131e-19,0,-6.71739e-12,1.22878e-07,1,2.26879,-0.98401,0.5,6263
1011.99,0.0720343,3.85405e-06,0,132.41,0,0,-4.33194,-3.21131e-19,0,-6.61738e-12,1.22878e-07,1,2.27985,-0.98401,0.5,6264
1011.87,0.0720307,3.86948e-06,0,132.564,0,0,-4.3316,-3.21131e-19,0,-6.61738e-12,1.22878e-07,1,2.29092,-0.984009,0.5,6265
1011.75,0.0720271,3.88491e-06,0,132.717,0,0,-4.33127,-3.21131e-19,0,-6.61738e-12,1.22878e-07,1,2.30199,-0.984008,0.5,6266
1011.63,0.0720235,3.90035e-06,0,132.871,0,0,-4.33093,-3.21131e-19,0,-6.61738e-12,1.22878e-07,1,2.31306,-0.984008,0.5,6267
1011.51,0.0720199,3.91579e-06,0,133.025,0,0,-4.33059,-3.21131e-19,0,-6.61738e-12,1.22878e-07,1,2.32413,-0.984007,0.5,6268
