U:0,U:1,U:2,p,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,Point ID
0.565784,0.00122142,0,1032.68,1,0.16,0.6,-0.84,0.5,80
0.5707,0.00118272,0,1032.7,1,0.162,0.6,-0.838,0.5,81
0.575616,0.00114402,0,1032.72,1,0.164,0.6,-0.836,0.5,82
0.580531,0.00110532,0,1032.74,1,0.166,0.6,-0.834,0.5,83
0.585447,0.00106662,0,1032.76,1,0.168,0.6,-0.832,0.5,84
0.590363,0.00102792,0,1032.78,1,0.17,0.6,-0.83,0.5,85
0.595278,0.00098922,0,1032.8,1,0.172,0.6,-0.828,0.5,86
0.600194,0.000950519,0,1032.82,1,0.174,0.6,-0.826,0.5,87
0.60511,0.000911819,0,1032.84,1,0.176,0.6,-0.824,0.5,88
0.610025,0.000873119,0,1032.86,1,0.178,0.6,-0.822,0.5,89
0.614941,0.000834418,0,1032.88,1,0.18,0.6,-0.82,0.5,90
0.619389,0.000793823,0,1032.89,1,0.182,0.6,-0.818,0.5,91
0.623767,0.000752948,0,1032.91,1,0.184,0.6,-0.816,0.5,92
0.628146,0.000712074,0,1032.92,1,0.186,0.6,-0.814,0.5,93
0.632525,0.0006712,0,1032.94,1,0.188,0.6,-0.812,0.5,94
0.636904,0.000630326,0,1032.96,1,0.19,0.6,-0.81,0.5,95
0.641283,0.000589452,0,1032.97,1,0.192,0.6,-0.808,0.5,96
0.645662,0.000548578,0,1032.99,1,0.194,0.6,-0.806,0.5,97
0.65004,0.000507704,0,1033,1,0.196,0.6,-0.804,0.5,98
0.654419,0.000466829,0,1033.02,1,0.198,0.6,-0.802,0.5,99
0.658798,0.000425956,0,1033.04,1,0.2,0.6,-0.8,0.5,100
0.663177,0.000385081,0,1033.05,1,0.202,0.6,-0.798,0.5,101
0.667556,0.000344207,0,1033.07,1,0.204,0.6,-0.796,0.5,102
0.671934,0.000303334,0,1033.08,1,0.206,0.6,-0.794,0.5,103
0.676313,0.000262459,0,1033.1,1,0.208,0.6,-0.792,0.5,104
0.680692,0.000221585,0,1033.12,1,0.21,0.6,-0.79,0.5,105
0.685071,0.000180711,0,1033.13,1,0.212,0.6,-0.788,0.5,106
0.68945,0.000139837,0,1033.15,1,0.214,0.6,-0.786,0.5,107
0.693829,9.89624e-05,0,1033.17,1,0.216,0.6,-0.784,0.5,108
0.698207,5.80888e-05,0,1033.18,1,0.218,0.6,-0.782,0.5,109
0.702586,1.7214e-05,0,1033.2,1,0.22,0.6,-0.78,0.5,110
0.706965,-2.36595e-05,0,1033.21,1,0.222,0.6,-0.778,0.5,111
0.710946,-5.51888e-05,0,1033.23,1,0.224,0.6,-0.776,0.5,112
0.714831,-8.44752e-05,0,1033.24,1,0.226,0.6,-0.774,0.5,113
0.718717,-0.000113761,0,1033.25,1,0.228,0.6,-0.772,0.5,114
0.722602,-0.000143047,0,1033.26,1,0.23,0.6,-0.77,0.5,115
0.726488,-0.000172333,0,1033.28,1,0.232,0.6,-0.768,0.5,116
0.730373,-0.000201619,0,1033.29,1,0.234,0.6,-0.766,0.5,117
0.734258,-0.000230904,0,1033.3,1,0.236,0.6,-0.764,0.5,118
0.738144,-0.00026019,0,1033.31,1,0.238,0.6,-0.762,0.5,119
0.742029,-0.000289476,0,1033.33,1,0.24,0.6,-0.76,0.5,120
0.745915,-0.000318762,0,1033.34,1,0.242,0.6,-0.758,0.5,121
0.7498,-0.000348048,0,1033.35,1,0.244,0.6,-0.756,0.5,122
0.753685,-0.000377334,0,1033.36,1,0.246,0.6,-0.754,0.5,123
0.757571,-0.00040662,0,1033.38,1,0.248,0.6,-0.752,0.5,124
0.761456,-0.000435905,0,1033.39,1,0.25,0.6,-0.75,0.5,125
0.765342,-0.000465191,0,1033.4,1,0.252,0.6,-0.748,0.5,126
0.769227,-0.000494477,0,1033.42,1,0.254,0.6,-0.746,0.5,127
0.773112,-0.000523763,0,1033.43,1,0.256,0.6,-0.744,0.5,128
0.776998,-0.000553049,0,1033.44,1,0.258,0.6,-0.742,0.5,129
0.780883,-0.000582335,0,1033.45,1,0.26,0.6,-0.74,0.5,130
0.784769,-0.000611621,0,1033.47,1,0.262,0.6,-0.738,0.5,131
0.788654,-0.000640907,0,1033.48,1,0.264,0.6,-0.736,0.5,132
0.792539,-0.000670192,0,1033.49,1,0.266,0.6,-0.734,0.5,133
0.796425,-0.000699478,0,1033.5,1,0.268,0.6,-0.732,0.5,134
0.80031,-0.000728764,0,1033.52,1,0.27,0.6,-0.73,0.5,135
0.804196,-0.00075805,0,1033.53,1,0.272,0.6,-0.728,0.5,136
0.807929,-0.000781183,0,1033.54,1,0.274,0.6,-0.726,0.5,137
0.811336,-0.000791064,0,1033.55,1,0.276,0.6,-0.724,0.5,138
0.814743,-0.000800944,0,1033.56,1,0.278,0.6,-0.722,0.5,139
0.81815,-0.000810825,0,1033.57,1,0.28,0.6,-0.72,0.5,140
0.821556,-0.000820705,0,1033.58,1,0.282,0.6,-0.718,0.5,141
0.824963,-0.000830586,0,1033.59,1,0.284,0.6,-0.716,0.5,142
0.82837,-0.000840466,0,1033.6,1,0.286,0.6,-0.714,0.5,143
0.831777,-0.000850347,0,1033.61,1,0.288,0.6,-0.712,0.5,144
0.835183,-0.000860227,0,1033.62,1,0.29,0.6,-0.71,0.5,145
0.83859,-0.000870108,0,1033.63,1,0.292,0.6,-0.708,0.5,146
0.841997,-0.000879988,0,1033.63,1,0.294,0.6,-0.706,0.5,147
0.845404,-0.000889869,0,1033.64,1,0.296,0.6,-0.704,0.5,148
0.84881,-0.000899749,0,1033.65,1,0.298,0.6,-0.702,0.5,149
0.852217,-0.00090963,0,1033.66,1,0.3,0.6,-0.7,0.5,150
0.855624,-0.00091951,0,1033.67,1,0.302,0.6,-0.698,0.5,151
0.859031,-0.000929391,0,1033.68,1,0.304,0.6,-0.696,0.5,152
0.862438,-0.000939271,0,1033.69,1,0.306,0.6,-0.694,0.5,153
0.865844,-0.000949151,0,1033.7,1,0.308,0.6,-0.692,0.5,154
0.869251,-0.000959032,0,1033.71,1,0.31,0.6,-0.69,0.5,155
0.872658,-0.000968912,0,1033.72,1,0.312,0.6,-0.688,0.5,156
0.876065,-0.000978793,0,1033.73,1,0.314,0.6,-0.686,0.5,157
0.879471,-0.000988673,0,1033.74,1,0.316,0.6,-0.684,0.5,158
0.882878,-0.000998554,0,1033.75,1,0.318,0.6,-0.682,0.5,159
0.886285,-0.00100843,0,1033.76,1,0.32,0.6,-0.68,0.5,160
0.889692,-0.00101831,0,1033.77,1,0.322,0.6,-0.678,0.5,161
0.893099,-0.0010282,0,1033.78,1,0.324,0.6,-0.676,0.5,162
