U:0,U:1,U:2,p,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,Point ID
0.373584,-1.38285e-12,0,1063.5,1,72.8,-27.2,0,0.5,364
0.373604,-1.51004e-12,0,1063.4,1,73,-27,0,0.5,365
0.373624,-1.63723e-12,0,1063.31,1,73.2,-26.8,0,0.5,366
0.373644,-1.76442e-12,0,1063.22,1,73.4,-26.6,0,0.5,367
0.373637,-1.89536e-12,0,1063.12,1,73.6,-26.4,0,0.5,368
0.373617,-2.02804e-12,0,1063.04,1,73.8,-26.2,0,0.5,369
0.373597,-2.16072e-12,0,1062.95,1,74,-26,0,0.5,370
0.373578,-2.29341e-12,0,1062.86,1,74.2,-25.8,0,0.5,371
0.373558,-2.42609e-12,0,1062.77,1,74.4,-25.6,0,0.5,372
0.373538,-2.55877e-12,0,1062.68,1,74.6,-25.4,0,0.5,373
0.373518,-2.69145e-12,0,1062.59,1,74.8,-25.2,0,0.5,374
0.373498,-2.82413e-12,0,1062.5,1,75,-25,0,0.5,375
0.373479,-2.95681e-12,0,1062.41,1,75.2,-24.8,0,0.5,376
0.373459,-3.08949e-12,0,1062.32,1,75.4,-24.6,0,0.5,377
0.373439,-3.22218e-12,0,1062.23,1,75.6,-24.4,0,0.5,378
0.37342,-3.35486e-12,0,1062.14,1,75.8,-24.2,0,0.5,379
0.3734,-3.48754e-12,0,1062.05,1,76,-24,0,0.5,380
0.37338,-3.62022e-12,0,1061.96,1,76.2,-23.8,0,0.5,381
0.37336,-3.7529e-12,0,1061.87,1,76.4,-23.6,0,0.5,382
0.373341,-3.88558e-12,0,1061.78,1,76.6,-23.4,0,0.5,383
0.37334,-3.65659e-12,0,1061.69,1,76.8,-23.2,0,0.5,384
0.373359,-3.04055e-12,0,1061.59,1,77,-23,0,0.5,385
0.373378,-2.4245e-12,0,1061.5,1,77.2,-22.8,0,0.5,386
0.373397,-1.80847e-12,0,1061.41,1,77.4,-22.6,0,0.5,387
0.373416,-1.19243e-12,0,1061.31,1,77.6,-22.4,0,0.5,388
0.373436,-5.76389e-13,0,1061.22,1,77.8,-22.2,0,0.5,389
0.373455,3.96529e-14,0,1061.12,1,78,-22,0,0.5,390
0.373474,6.55695e-13,0,1061.03,1,78.2,-21.8,0,0.5,391
0.373493,1.27173e-12,0,1060.94,1,78.4,-21.6,0,0.5,392
0.373512,1.88777e-12,0,1060.84,1,78.6,-21.4,0,0.5,393
0.373532,2.50381e-12,0,1060.75,1,78.8,-21.2,0,0.5,394
0.373551,3.11985e-12,0,1060.66,1,79,-21,0,0.5,395
0.37357,3.73589e-12,0,1060.56,1,79.2,-20.8,0,0.5,396
0.373589,4.35193e-12,0,1060.47,1,79.4,-20.6,0,0.5,397
0.373596,5.41735e-12,0,1060.38,1,79.6,-20.4,0,0.5,398
0.373578,7.3801e-12,0,1060.29,1,79.8,-20.2,0,0.5,399
0.373559,9.34288e-12,0,1060.2,1,80,-20,0,0.5,400
0.373541,1.13056e-11,0,1060.11,1,80.2,-19.8,0,0.5,401
0.373523,1.32684e-11,0,1060.02,1,80.4,-19.6,0,0.5,402
0.373505,1.52312e-11,0,1059.93,1,80.6,-19.4,0,0.5,403
0.373486,1.71939e-11,0,1059.84,1,80.8,-19.2,0,0.5,404
0.373468,1.91567e-11,0,1059.75,1,81,-19,0,0.5,405
0.37345,2.11195e-11,0,1059.66,1,81.2,-18.8,0,0.5,406
0.373431,2.30822e-11,0,1059.57,1,81.4,-18.6,0,0.5,407
0.373413,2.5045e-11,0,1059.48,1,81.6,-18.4,0,0.5,408
0.373395,2.70078e-11,0,1059.39,1,81.8,-18.2,0,0.5,409
0.373377,2.89705e-11,0,1059.3,1,82,-18,0,0.5,410
0.373392,3.08868e-11,0,1059.2,1,82.2,-17.8,0,0.5,411
0.373409,3.28019e-11,0,1059.11,1,82.4,-17.6,0,0.5,412
0.373426,3.4717e-11,0,1059.02,1,82.6,-17.4,0,0.5,413
0.373443,3.66321e-11,0,1058.92,1,82.8,-17.2,0,0.5,414
0.37346,3.85472e-11,0,1058.83,1,83,-17,0,0.5,415
0.373477,4.04622e-11,0,1058.74,1,83.2,-16.8,0,0.5,416
0.373494,4.23773e-11,0,1058.64,1,83.4,-16.6,0,0.5,417
0.37351,4.42924e-11,0,1058.55,1,83.6,-16.4,0,0.5,418
0.373527,4.62075e-11,0,1058.46,1,83.8,-16.2,0,0.5,419
0.373544,4.81226e-11,0,1058.36,1,84,-16,0,0.5,420
0.373555,4.93738e-11,0,1058.27,1,84.2,-15.8,0,0.5,421
0.373539,4.76129e-11,0,1058.18,1,84.4,-15.6,0,0.5,422
0.373524,4.58521e-11,0,1058.09,1,84.6,-15.4,0,0.5,423
0.373508,4.40912e-11,0,1058,1,84.8,-15.2,0,0.5,424
0.373492,4.23304e-11,0,1057.91,1,85,-15,0,0.5,425
0.373477,4.05695e-11,0,1057.82,1,85.2,-14.8,0,0.5,426
0.373461,3.88087e-11,0,1057.73,1,85.4,-14.6,0,0.5,427
0.373446,3.70478e-11,0,1057.64,1,85.6,-14.4,0,0.5,428
0.37343,3.5287e-11,0,1057.55,1,85.8,-14.2,0,0.5,429
0.373414,3.35261e-11,0,1057.46,1,86,-14,0,0.5,430
0.37342,2.72263e-11,0,1057.37,1,86.2,-13.8,0,0.5,431
0.373432,1.94319e-11,0,1057.27,1,86.4,-13.6,0,0.5,432
0.373444,1.16375e-11,0,1057.18,1,86.6,-13.4,0,0.5,433
0.373457,3.84319e-12,0,1057.09,1,86.8,-13.2,0,0.5,434
0.373469,-3.95117e-12,0,1056.99,1,87,-13,0,0.5,435
0.373482,-1.17455e-11,0,1056.9,1,87.2,-12.8,0,0.5,436
0.373494,-1.95399e-11,0,1056.81,1,87.4,-12.6,0,0.5,437
0.373506,-2.73343e-11,0,1056.71,1,87.6,-12.4,0,0.5,438
0.373506,-3.66949e-11,0,1056.62,1,87.8,-12.2,0,0.5,439
0.373495,-4.75174e-11,0,1056.53,1,88,-12,0,0.5,440
0.373483,-5.83398e-11,0,1056.44,1,88.2,-11.8,0,0.5,441
0.373471,-6.91622e-11,0,1056.35,1,88.4,-11.6,0,0.5,442
0.37346,-7.99847e-11,0,1056.26,1,88.6,-11.4,0,0.5,443
0.373448,-9.08071e-11,0,1056.17,1,88.8,-11.2,0,0.5,444
0.373436,-1.01629e-10,0,1056.08,1,89,-11,0,0.5,445
0.373434,-1.1097e-10,0,1055.99,1,89.2,-10.8,0,0.5,446
0.37345,-1.17227e-10,0,1055.9,1,89.4,-10.6,0,0.5,447
0.373467,-1.23484e-10,0,1055.8,1,89.6,-10.4,0,0.5,448
0.373483,-1.2974e-10,0,1055.71,1,89.8,-10.2,0,0.5,449
0.3735,-1.35997e-10,0,1055.62,1,90,-10,0,0.5,450
0.373516,-1.42254e-10,0,1055.52,1,90.2,-9.8,0,0.5,451
0.373533,-1.48018e-10,0,1055.43,1,90.4,-9.6,0,0.5,452
0.373566,-1.42548e-10,0,1055.34,1,90.6,-9.4,0,0.5,453
0.373598,-1.37079e-10,0,1055.25,1,90.8,-9.2,0,0.5,454
0.373631,-1.31609e-10,0,1055.16,1,91,-9,0,0.5,455
0.373663,-1.2614e-10,0,1055.07,1,91.2,-8.8,0,0.5,456
0.373696,-1.2067e-10,0,1054.98,1,91.4,-8.6,0,0.5,457
0.37379,-1.0834e-10,0,1054.89,1,91.6,-8.4,0,0.5,458
0.373935,-9.05029e-11,0,1054.79,1,91.8,-8.2,0,0.5,459
0.37408,-7.26654e-11,0,1054.7,1,92,-8,0,0.5,460
0.374224,-5.48279e-11,0,1054.61,1,92.2,-7.8,0,0.5,461
0.374369,-3.69903e-11,0,1054.52,1,92.4,-7.6,0,0.5,462
0.374684,-1.35425e-11,0,1054.43,1,92.6,-7.4,0,0.5,463
0.375052,1.16594e-11,0,1054.34,1,92.8,-7.2,0,0.5,464
0.37542,3.68612e-11,0,1054.24,1,93,-7,0,0.5,465
0.375789,6.2063e-11,0,1054.15,1,93.2,-6.8,0,0.5,466
0.376425,8.42128e-11,0,1054.06,1,93.4,-6.6,0,0.5,467
0.377259,1.04112e-10,0,1053.97,1,93.6,-6.4,0,0.5,468
0.378093,1.24011e-10,0,1053.88,1,93.8,-6.2,0,0.5,469
0.378927,1.4391e-10,0,1053.79,1,94,-6,0,0.5,470
0.380481,1.62271e-10,0,1053.69,1,94.2,-5.8,0,0.5,471
0.382098,1.80497e-10,0,1053.6,1,94.4,-5.6,0,0.5,472
0.383715,1.98723e-10,0,1053.51,1,94.6,-5.4,0,0.5,473
0.386207,1.96158e-10,0,1053.42,1,94.8,-5.2,0,0.5,474
0.389031,1.85724e-10,0,1053.32,1,95,-5,0,0.5,475
0.391855,1.75291e-10,0,1053.23,1,95.2,-4.8,0,0.5,476
0.39625,1.74623e-10,0,1053.13,1,95.4,-4.6,0,0.5,477
0.400753,1.74623e-10,0,1053.03,1,95.6,-4.4,0,0.5,478
0.406352,1.74623e-10,0,1052.93,1,95.8,-4.2,0,0.5,479
0.413051,1.74623e-10,0,1052.82,1,96,-4,0,0.5,480
0.420758,1.62989e-10,0,1052.71,1,96.2,-3.8,0,0.5,481
0.430169,1.31674e-10,0,1052.6,1,96.4,-3.6,0,0.5,482
0.441224,1.53183e-10,0,1052.47,1,96.6,-3.4,0,0.5,483
0.45384,2.2489e-10,0,1052.34,1,96.8,-3.2,0,0.5,484
0.469699,2.32831e-10,0,1052.19,1,97,-3,0,0.5,485
0.487857,2.32831e-10,0,1052.03,1,97.2,-2.8,0,0.5,486
0.509147,2.82913e-10,0,1051.85,1,97.4,-2.6,0,0.5,487
0.534432,4.28479e-10,0,1051.64,1,97.6,-2.4,0,0.5,488
0.56451,2.9095e-10,0,1051.4,1,97.8,-2.2,0,0.5,489
0.600028,2.19721e-10,0,1051.11,1,98,-2,0,0.5,490
0.641556,4.65661e-10,0,1050.78,1,98.2,-1.8,0,0.5,491
0.691454,4.65661e-10,0,1050.36,1,98.4,-1.6,0,0.5,492
0.749708,4.65661e-10,0,1049.87,1,98.6,-1.4,0,0.5,493
0.817083,3.0205e-10,0,1049.26,1,98.8,-1.2,0,0.5,494
0.894059,4.53076e-10,0,1048.51,1,99,-1,0,0.5,495
0.979649,0,0,1047.57,1,99.2,-0.8,0,0.5,496
1.07071,-7.55126e-10,0,1046.41,1,99.4,-0.6,0,0.5,497
1.15967,-9.12295e-10,0,1045.01,1,99.6,-0.4,0,0.5,498
1.24182,-9.31323e-10,0,1043.26,1,99.8,-0.2,0,0.5,499
1.30596,-9.31323e-10,0,1041.28,1,100,0,0,0.5,500
1.34753,-1.07558e-09,0,1039.15,1,100.2,0.2,0,0.5,501
1.369,-9.28172e-10,0,1036.97,1,100.4,0.4,0,0.5,502
1.37561,-7.73159e-10,0,1034.8,1,100.6,0.6,0,0.5,503
1.37297,-5.85923e-10,0,1032.67,1,100.8,0.8,0,0.5,504
1.36587,-3.95961e-10,0,1030.56,1,101,1,0,0.5,505
1.35684,-1.91619e-10,0,1028.47,1,101.2,1.2,0,0.5,506
1.34779,-3.32441e-11,0,1026.4,1,101.4,1.4,0,0.5,507
1.33946,1.00592e-10,0,1024.32,1,101.6,1.6,0,0.5,508
1.33246,2.43903e-10,0,1022.25,1,101.8,1.8,0,0.5,509
1.32716,3.30841e-10,0,1020.18,1,102,2,0,0.5,510
1.32269,3.90151e-10,0,1018.11,1,102.2,2.2,0,0.5,511
1.31982,4.07454e-10,0,1016.04,1,102.4,2.4,0,0.5,512
1.31759,4.07454e-10,0,1013.97,1,102.6,2.6,0,0.5,513
1.31583,3.89487e-10,0,1011.9,1,102.8,2.8,0,0.5,514
1.315,3.36155e-10,0,1009.84,1,103,3,0,0.5,515
1.31417,2.82824e-10,0,1007.77,1,103.2,3.2,0,0.5,516
1.31362,2.19941e-10,0,1005.7,1,103.4,3.4,0,0.5,517
1.3134,1.46369e-10,0,1003.63,1,103.6,3.6,0,0.5,518
1.31317,7.27975e-11,0,1001.57,1,103.8,3.8,0,0.5,519
1.31295,-3.03298e-13,0,999.498,1,104,4,0,0.5,520
1.31292,-2.91202e-11,0,997.427,1,104.2,4.2,0,0.5,521
1.31288,-5.79371e-11,0,995.357,1,104.4,4.4,0,0.5,522
1.31285,-8.6754e-11,0,993.287,1,104.6,4.6,0,0.5,523
1.31281,-1.15571e-10,0,991.217,1,104.8,4.8,0,0.5,524
1.31281,-1.16033e-10,0,989.145,1,105,5,0,0.5,525
1.31282,-1.10632e-10,0,987.072,1,105.2,5.2,0,0.5,526
1.31282,-1.05232e-10,0,984.999,1,105.4,5.4,0,0.5,527
1.31283,-9.98314e-11,0,982.927,1,105.6,5.6,0,0.5,528
1.31284,-9.4431e-11,0,980.854,1,105.8,5.8,0,0.5,529
1.31285,-8.77899e-11,0,978.78,1,106,6,0,0.5,530
1.31286,-8.07916e-11,0,976.706,1,106.2,6.2,0,0.5,531
1.31288,-7.37932e-11,0,974.632,1,106.4,6.4,0,0.5,532
1.31289,-6.67948e-11,0,972.558,1,106.6,6.6,0,0.5,533
1.31291,-5.97965e-11,0,970.483,1,106.8,6.8,0,0.5,534
1.31292,-5.27981e-11,0,968.409,1,107,7,0,0.5,535
1.31293,-4.90296e-11,0,966.334,1,107.2,7.2,0,0.5,536
1.31294,-4.68347e-11,0,964.259,1,107.4,7.4,0,0.5,537
1.31295,-4.46398e-11,0,962.184,1,107.6,7.6,0,0.5,538
1.31296,-4.24449e-11,0,960.108,1,107.8,7.8,0,0.5,539
1.31297,-4.02501e-11,0,958.033,1,108,8,0,0.5,540
1.31298,-3.80552e-11,0,955.958,1,108.2,8.2,0,0.5,541
1.313,-3.58603e-11,0,953.882,1,108.4,8.4,0,0.5,542
1.313,-3.38978e-11,0,951.807,1,108.6,8.6,0,0.5,543
1.31301,-3.2483e-11,0,949.731,1,108.8,8.8,0,0.5,544
1.31302,-3.10682e-11,0,947.655,1,109,9,0,0.5,545
1.31302,-2.96535e-11,0,945.579,1,109.2,9.2,0,0.5,546
1.31303,-2.82387e-11,0,943.503,1,109.4,9.4,0,0.5,547
1.31303,-2.68239e-11,0,941.427,1,109.6,9.6,0,0.5,548
1.31304,-2.54091e-11,0,939.351,1,109.8,9.8,0,0.5,549
1.31304,-2.39944e-11,0,937.275,1,110,10,0,0.5,550
1.31305,-2.25796e-11,0,935.199,1,110.2,10.2,0,0.5,551
1.31305,-2.11195e-11,0,933.123,1,110.4,10.4,0,0.5,552
1.31305,-1.95881e-11,0,931.047,1,110.6,10.6,0,0.5,553
1.31306,-1.80566e-11,0,928.97,1,110.8,10.8,0,0.5,554
1.31306,-1.65252e-11,0,926.894,1,111,11,0,0.5,555
1.31306,-1.49937e-11,0,924.817,1,111.2,11.2,0,0.5,556
1.31306,-1.34623e-11,0,922.741,1,111.4,11.4,0,0.5,557
1.31306,-1.19308e-11,0,920.664,1,111.6,11.6,0,0.5,558
1.31306,-1.03994e-11,0,918.588,1,111.8,11.8,0,0.5,559
1.31307,-8.86796e-12,0,916.511,1,112,12,0,0.5,560
1.31307,-7.33652e-12,0,914.435,1,112.2,12.2,0,0.5,561
1.31307,-5.80508e-12,0,912.358,1,112.4,12.4,0,0.5,562
1.31307,-4.95948e-12,0,910.281,1,112.6,12.6,0,0.5,563
1.31307,-4.52675e-12,0,908.204,1,112.8,12.8,0,0.5,564
1.31307,-4.09402e-12,0,906.127,1,113,13,0,0.5,565
1.31307,-3.66129e-12,0,904.05,1,113.2,13.2,0,0.5,566
1.31307,-3.22856e-12,0,901.973,1,113.4,13.4,0,0.5,567
1.31307,-2.79583e-12,0,899.896,1,113.6,13.6,0,0.5,568
1.31307,-2.3631e-12,0,897.82,1,113.8,13.8,0,0.5,569
1.31307,-1.93037e-12,0,895.743,1,114,14,0,0.5,570
1.31307,-1.49765e-12,0,893.666,1,114.2,14.2,0,0.5,571
1.31307,-1.06492e-12,0,891.589,1,114.4,14.4,0,0.5,572
1.31307,-6.32186e-13,0,889.512,1,114.6,14.6,0,0.5,573
1.31307,-1.99458e-13,0,887.435,1,114.8,14.8,0,0.5,574
1.31307,2.3327e-13,0,885.358,1,115,15,0,0.5,575
1.31307,3.9118e-13,0,883.281,1,115.2,15.2,0,0.5,576
1.31307,3.80326e-13,0,881.203,1,115.4,15.4,0,0.5,577
1.31307,3.69472e-13,0,879.126,1,115.6,15.6,0,0.5,578
1.31307,3.58618e-13,0,877.049,1,115.8,15.8,0,0.5,579
1.31307,3.47765e-13,0,874.971,1,116,16,0,0.5,580
1.31307,3.36911e-13,0,872.894,1,116.2,16.2,0,0.5,581
1.31307,3.26057e-13,0,870.817,1,116.4,16.4,0,0.5,582
1.31307,3.15203e-13,0,868.739,1,116.6,16.6,0,0.5,583
1.31307,3.0435e-13,0,866.662,1,116.8,16.8,0,0.5,584
1.31307,2.93496e-13,0,864.584,1,117,17,0,0.5,585
1.31307,2.82642e-13,0,862.507,1,117.2,17.2,0,0.5,586
1.31307,2.71788e-13,0,860.43,1,117.4,17.4,0,0.5,587
1.31307,2.60934e-13,0,858.352,1,117.6,17.6,0,0.5,588
1.31307,2.50081e-13,0,856.275,1,117.8,17.8,0,0.5,589
1.31307,2.39227e-13,0,854.198,1,118,18,0,0.5,590
1.31307,2.28373e-13,0,852.12,1,118.2,18.2,0,0.5,591
1.31307,2.16498e-13,0,850.043,1,118.4,18.4,0,0.5,592
1.31307,2.0452e-13,0,847.965,1,118.6,18.6,0,0.5,593
1.31307,1.92542e-13,0,845.887,1,118.8,18.8,0,0.5,594
1.31307,1.80563e-13,0,843.81,1,119,19,0,0.5,595
1.31307,1.68585e-13,0,841.732,1,119.2,19.2,0,0.5,596
1.31307,1.56607e-13,0,839.654,1,119.4,19.4,0,0.5,597
1.31307,1.44628e-13,0,837.576,1,119.6,19.6,0,0.5,598
1.31307,1.3265e-13,0,835.499,1,119.8,19.8,0,0.5,599
1.31307,1.20672e-13,0,833.421,1,120,20,0,0.5,600
1.31307,1.08693e-13,0,831.343,1,120.2,20.2,0,0.5,601
1.31307,9.67149e-14,0,829.266,1,120.4,20.4,0,0.5,602
1.31307,8.47365e-14,0,827.188,1,120.6,20.6,0,0.5,603
1.31307,7.27582e-14,0,825.11,1,120.8,20.8,0,0.5,604
1.31307,6.07798e-14,0,823.033,1,121,21,0,0.5,605
1.31307,4.88014e-14,0,820.955,1,121.2,21.2,0,0.5,606
1.31307,3.68231e-14,0,818.877,1,121.4,21.4,0,0.5,607
1.31307,2.48447e-14,0,816.8,1,121.6,21.6,0,0.5,608
1.31307,1.28665e-14,0,814.722,1,121.8,21.8,0,0.5,609
1.31307,8.88059e-16,0,812.644,1,122,22,0,0.5,610
1.31307,0,0,810.566,1,122.2,22.2,0,0.5,611
1.31307,0,0,808.488,1,122.4,22.4,0,0.5,612
1.31307,0,0,806.41,1,122.6,22.6,0,0.5,613
1.31307,0,0,804.332,1,122.8,22.8,0,0.5,614
1.31307,0,0,802.254,1,123,23,0,0.5,615
1.31307,0,0,800.176,1,123.2,23.2,0,0.5,616
1.31307,0,0,798.098,1,123.4,23.4,0,0.5,617
1.31307,0,0,796.02,1,123.6,23.6,0,0.5,618
1.31307,0,0,793.942,1,123.8,23.8,0,0.5,619
1.31307,0,0,791.864,1,124,24,0,0.5,620
1.31307,0,0,789.786,1,124.2,24.2,0,0.5,621
1.31307,0,0,787.708,1,124.4,24.4,0,0.5,622
1.31307,0,0,785.63,1,124.6,24.6,0,0.5,623
1.31307,0,0,783.552,1,124.8,24.8,0,0.5,624
1.31307,0,0,781.474,1,125,25,0,0.5,625
1.31307,0,0,779.396,1,125.2,25.2,0,0.5,626
1.31307,0,0,777.318,1,125.4,25.4,0,0.5,627
1.31307,0,0,775.24,1,125.6,25.6,0,0.5,628
1.31307,0,0,773.162,1,125.8,25.8,0,0.5,629
1.31307,0,0,771.084,1,126,26,0,0.5,630
1.31307,0,0,769.007,1,126.2,26.2,0,0.5,631
1.31307,0,0,766.929,1,126.4,26.4,0,0.5,632
1.31307,0,0,764.851,1,126.6,26.6,0,0.5,633
1.31307,0,0,762.772,1,126.8,26.8,0,0.5,634
1.31307,0,0,760.694,1,127,27,0,0.5,635
1.31307,0,0,758.616,1,127.2,27.2,0,0.5,636
1.31307,0,0,756.538,1,127.4,27.4,0,0.5,637
1.31307,0,0,754.46,1,127.6,27.6,0,0.5,638
1.31307,0,0,752.381,1,127.8,27.8,0,0.5,639
1.31307,0,0,750.303,1,128,28,0,0.5,640
1.31307,0,0,748.225,1,128.2,28.2,0,0.5,641
1.31307,0,0,746.147,1,128.4,28.4,0,0.5,642
1.31307,0,0,744.069,1,128.6,28.6,0,0.5,643
1.31307,0,0,741.99,1,128.8,28.8,0,0.5,644
1.31307,0,0,739.912,1,129,29,0,0.5,645
1.31307,0,0,737.834,1,129.2,29.2,0,0.5,646
1.31307,0,0,735.756,1,129.4,29.4,0,0.5,647
1.31307,0,0,733.678,1,129.6,29.6,0,0.5,648
1.31307,0,0,731.599,1,129.8,29.8,0,0.5,649
1.31307,0,0,729.521,1,130,30,0,0.5,650
1.31307,0,0,727.443,1,130.2,30.2,0,0.5,651
1.31307,0,0,725.365,1,130.4,30.4,0,0.5,652
1.31307,0,0,723.287,1,130.6,30.6,0,0.5,653
1.31307,0,0,721.208,1,130.8,30.8,0,0.5,654
1.31307,0,0,719.13,1,131,31,0,0.5,655
1.31307,0,0,717.052,1,131.2,31.2,0,0.5,656
1.31307,0,0,714.974,1,131.4,31.4,0,0.5,657
1.31307,0,0,712.896,1,131.6,31.6,0,0.5,658
1.31307,0,0,710.818,1,131.8,31.8,0,0.5,659
1.31307,0,0,708.739,1,132,32,0,0.5,660
1.31307,0,0,706.661,1,132.2,32.2,0,0.5,661
1.31307,0,0,704.583,1,132.4,32.4,0,0.5,662
1.31307,0,0,702.504,1,132.6,32.6,0,0.5,663
1.31307,0,0,700.426,1,132.8,32.8,0,0.5,664
1.31307,0,0,698.348,1,133,33,0,0.5,665
1.31307,0,0,696.269,1,133.2,33.2,0,0.5,666
1.31307,0,0,694.191,1,133.4,33.4,0,0.5,667
1.31307,0,0,692.112,1,133.6,33.6,0,0.5,668
1.31307,0,0,690.034,1,133.8,33.8,0,0.5,669
1.31307,0,0,687.956,1,134,34,0,0.5,670
1.31307,0,0,685.877,1,134.2,34.2,0,0.5,671
1.31307,0,0,683.799,1,134.4,34.4,0,0.5,672
1.31307,0,0,681.721,1,134.6,34.6,0,0.5,673
1.31307,0,0,679.642,1,134.8,34.8,0,0.5,674
1.31307,0,0,677.564,1,135,35,0,0.5,675
1.31307,0,0,675.486,1,135.2,35.2,0,0.5,676
1.31307,0,0,673.407,1,135.4,35.4,0,0.5,677
1.31307,0,0,671.329,1,135.6,35.6,0,0.5,678
1.31307,0,0,669.25,1,135.8,35.8,0,0.5,679
1.31307,0,0,667.172,1,136,36,0,0.5,680
1.31307,0,0,665.094,1,136.2,36.2,0,0.5,681
1.31307,0,0,663.015,1,136.4,36.4,0,0.5,682
1.31307,0,0,660.937,1,136.6,36.6,0,0.5,683
1.31307,0,0,658.859,1,136.8,36.8,0,0.5,684
1.31307,0,0,656.78,1,137,37,0,0.5,685
1.31307,0,0,654.702,1,137.2,37.2,0,0.5,686
1.31307,0,0,652.623,1,137.4,37.4,0,0.5,687
1.31307,0,0,650.545,1,137.6,37.6,0,0.5,688
1.31307,0,0,648.467,1,137.8,37.8,0,0.5,689
1.31307,0,0,646.388,1,138,38,0,0.5,690
1.31307,0,0,644.31,1,138.2,38.2,0,0.5,691
1.31307,0,0,642.232,1,138.4,38.4,0,0.5,692
1.31307,0,0,640.153,1,138.6,38.6,0,0.5,693
1.31307,0,0,638.075,1,138.8,38.8,0,0.5,694
1.31307,0,0,635.997,1,139,39,0,0.5,695
1.31307,0,0,633.918,1,139.2,39.2,0,0.5,696
1.31307,0,0,631.84,1,139.4,39.4,0,0.5,697
1.31307,0,0,629.761,1,139.6,39.6,0,0.5,698
1.31307,0,0,627.683,1,139.8,39.8,0,0.5,699
1.31307,0,0,625.604,1,140,40,0,0.5,700
1.31307,0,0,623.526,1,140.2,40.2,0,0.5,701
1.31307,0,0,621.447,1,140.4,40.4,0,0.5,702
1.31307,0,0,619.369,1,140.6,40.6,0,0.5,703
1.31307,0,0,617.29,1,140.8,40.8,0,0.5,704
1.31307,0,0,615.212,1,141,41,0,0.5,705
1.31307,0,0,613.133,1,141.2,41.2,0,0.5,706
1.31307,0,0,611.055,1,141.4,41.4,0,0.5,707
1.31307,0,0,608.976,1,141.6,41.6,0,0.5,708
1.31307,0,0,606.898,1,141.8,41.8,0,0.5,709
1.31307,0,0,604.819,1,142,42,0,0.5,710
1.31307,0,0,602.741,1,142.2,42.2,0,0.5,711
1.31307,0,0,600.662,1,142.4,42.4,0,0.5,712
1.31307,0,0,598.584,1,142.6,42.6,0,0.5,713
1.31307,0,0,596.505,1,142.8,42.8,0,0.5,714
1.31307,0,0,594.427,1,143,43,0,0.5,715
1.31307,0,0,592.349,1,143.2,43.2,0,0.5,716
1.31307,0,0,590.27,1,143.4,43.4,0,0.5,717
1.31307,0,0,588.192,1,143.6,43.6,0,0.5,718
1.31307,0,0,586.113,1,143.8,43.8,0,0.5,719
1.31307,0,0,584.035,1,144,44,0,0.5,720
1.31307,0,0,581.956,1,144.2,44.2,0,0.5,721
1.31307,0,0,579.878,1,144.4,44.4,0,0.5,722
1.31307,0,0,577.799,1,144.6,44.6,0,0.5,723
1.31307,0,0,575.721,1,144.8,44.8,0,0.5,724
1.31307,0,0,573.642,1,145,45,0,0.5,725
1.31307,0,0,571.564,1,145.2,45.2,0,0.5,726
1.31307,0,0,569.485,1,145.4,45.4,0,0.5,727
1.31307,0,0,567.407,1,145.6,45.6,0,0.5,728
1.31307,0,0,565.328,1,145.8,45.8,0,0.5,729
1.31307,0,0,563.25,1,146,46,0,0.5,730
1.31307,0,0,561.171,1,146.2,46.2,0,0.5,731
1.31307,0,0,559.093,1,146.4,46.4,0,0.5,732
1.31307,0,0,557.014,1,146.6,46.6,0,0.5,733
1.31307,0,0,554.936,1,146.8,46.8,0,0.5,734
1.31307,0,0,552.857,1,147,47,0,0.5,735
1.31307,0,0,550.779,1,147.2,47.2,0,0.5,736
1.31307,0,0,548.7,1,147.4,47.4,0,0.5,737
1.31307,0,0,546.622,1,147.6,47.6,0,0.5,738
1.31307,0,0,544.543,1,147.8,47.8,0,0.5,739
1.31307,0,0,542.465,1,148,48,0,0.5,740
1.31307,0,0,540.386,1,148.2,48.2,0,0.5,741
1.31307,0,0,538.307,1,148.4,48.4,0,0.5,742
1.31307,0,0,536.229,1,148.6,48.6,0,0.5,743
1.31307,0,0,534.15,1,148.8,48.8,0,0.5,744
1.31307,0,0,532.072,1,149,49,0,0.5,745
1.31307,0,0,529.993,1,149.2,49.2,0,0.5,746
1.31307,0,0,527.915,1,149.4,49.4,0,0.5,747
1.31307,0,0,525.836,1,149.6,49.6,0,0.5,748
1.31307,0,0,523.758,1,149.8,49.8,0,0.5,749
1.31307,0,0,521.679,1,150,50,0,0.5,750
1.31307,0,0,519.6,1,150.2,50.2,0,0.5,751
1.31307,0,0,517.522,1,150.4,50.4,0,0.5,752
1.31307,0,0,515.443,1,150.6,50.6,0,0.5,753
1.31307,0,0,513.365,1,150.8,50.8,0,0.5,754
1.31307,0,0,511.286,1,151,51,0,0.5,755
1.31307,0,0,509.208,1,151.2,51.2,0,0.5,756
1.31307,0,0,507.129,1,151.4,51.4,0,0.5,757
1.31307,0,0,505.05,1,151.6,51.6,0,0.5,758
1.31307,0,0,502.972,1,151.8,51.8,0,0.5,759
1.31307,0,0,500.893,1,152,52,0,0.5,760
1.31307,0,0,498.815,1,152.2,52.2,0,0.5,761
1.31307,0,0,496.736,1,152.4,52.4,0,0.5,762
