U:0,U:1,U:2,p,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,Point ID
0.42781,0.00252473,0,2948.62,1,0.158,0.6,-0.842,0.5,79
0.432759,0.00257733,0,2948.62,1,0.16,0.6,-0.84,0.5,80
0.437709,0.00262993,0,2948.63,1,0.162,0.6,-0.838,0.5,81
0.442658,0.00268252,0,2948.63,1,0.164,0.6,-0.836,0.5,82
0.447607,0.00273512,0,2948.64,1,0.166,0.6,-0.834,0.5,83
0.452557,0.00278772,0,2948.64,1,0.168,0.6,-0.832,0.5,84
0.457506,0.00284032,0,2948.65,1,0.17,0.6,-0.83,0.5,85
0.462456,0.00289292,0,2948.65,1,0.172,0.6,-0.828,0.5,86
0.467405,0.00294552,0,2948.66,1,0.174,0.6,-0.826,0.5,87
0.472355,0.00299811,0,2948.66,1,0.176,0.6,-0.824,0.5,88
0.477304,0.00305071,0,2948.67,1,0.178,0.6,-0.822,0.5,89
0.482254,0.00310331,0,2948.67,1,0.18,0.6,-0.82,0.5,90
0.487029,0.00316555,0,2948.68,1,0.182,0.6,-0.818,0.5,91
0.49178,0.0032292,0,2948.68,1,0.184,0.6,-0.816,0.5,92
0.49653,0.00329285,0,2948.68,1,0.186,0.6,-0.814,0.5,93
0.50128,0.0033565,0,2948.69,1,0.188,0.6,-0.812,0.5,94
0.50603,0.00342016,0,2948.69,1,0.19,0.6,-0.81,0.5,95
0.51078,0.00348381,0,2948.7,1,0.192,0.6,-0.808,0.5,96
0.51553,0.00354746,0,2948.7,1,0.194,0.6,-0.806,0.5,97
0.52028,0.00361111,0,2948.7,1,0.196,0.6,-0.804,0.5,98
0.525031,0.00367476,0,2948.71,1,0.198,0.6,-0.802,0.5,99
0.529781,0.00373841,0,2948.71,1,0.2,0.6,-0.8,0.5,100
0.534531,0.00380207,0,2948.72,1,0.202,0.6,-0.798,0.5,101
0.539281,0.00386572,0,2948.72,1,0.204,0.6,-0.796,0.5,102
0.544031,0.00392937,0,2948.73,1,0.206,0.6,-0.794,0.5,103
0.548782,0.00399302,0,2948.73,1,0.208,0.6,-0.792,0.5,104
0.553532,0.00405667,0,2948.73,1,0.21,0.6,-0.79,0.5,105
0.558282,0.00412033,0,2948.74,1,0.212,0.6,-0.788,0.5,106
0.563032,0.00418398,0,2948.74,1,0.214,0.6,-0.786,0.5,107
0.567782,0.00424763,0,2948.75,1,0.216,0.6,-0.784,0.5,108
0.572532,0.00431128,0,2948.75,1,0.218,0.6,-0.782,0.5,109
0.577283,0.00437494,0,2948.75,1,0.22,0.6,-0.78,0.5,110
0.582033,0.00443859,0,2948.76,1,0.222,0.6,-0.778,0.5,111
0.586601,0.00451601,0,2948.76,1,0.224,0.6,-0.776,0.5,112
0.591125,0.00459675,0,2948.76,1,0.226,0.6,-0.774,0.5,113
0.595649,0.00467749,0,2948.77,1,0.228,0.6,-0.772,0.5,114
0.600174,0.00475822,0,2948.77,1,0.23,0.6,-0.77,0.5,115
0.604698,0.00483896,0,2948.77,1,0.232,0.6,-0.768,0.5,116
0.609222,0.00491969,0,2948.77,1,0.234,0.6,-0.766,0.5,117
0.613746,0.00500043,0,2948.78,1,0.236,0.6,-0.764,0.5,118
0.61827,0.00508116,0,2948.78,1,0.238,0.6,-0.762,0.5,119
0.622795,0.0051619,0,2948.78,1,0.24,0.6,-0.76,0.5,120
0.627319,0.00524264,0,2948.78,1,0.242,0.6,-0.758,0.5,121
0.631843,0.00532337,0,2948.79,1,0.244,0.6,-0.756,0.5,122
0.636367,0.00540411,0,2948.79,1,0.246,0.6,-0.754,0.5,123
0.640892,0.00548485,0,2948.79,1,0.248,0.6,-0.752,0.5,124
0.645416,0.00556558,0,2948.79,1,0.25,0.6,-0.75,0.5,125
0.64994,0.00564631,0,2948.8,1,0.252,0.6,-0.748,0.5,126
0.654464,0.00572705,0,2948.8,1,0.254,0.6,-0.746,0.5,127
0.658989,0.00580779,0,2948.8,1,0.256,0.6,-0.744,0.5,128
0.663513,0.00588852,0,2948.8,1,0.258,0.6,-0.742,0.5,129
0.668037,0.00596926,0,2948.81,1,0.26,0.6,-0.74,0.5,130
0.672561,0.00605,0,2948.81,1,0.262,0.6,-0.738,0.5,131
0.677086,0.00613073,0,2948.81,1,0.264,0.6,-0.736,0.5,132
0.68161,0.00621147,0,2948.81,1,0.266,0.6,-0.734,0.5,133
0.686134,0.0062922,0,2948.81,1,0.268,0.6,-0.732,0.5,134
0.690658,0.00637294,0,2948.82,1,0.27,0.6,-0.73,0.5,135
0.695183,0.00645367,0,2948.82,1,0.272,0.6,-0.728,0.5,136
0.699616,0.00653852,0,2948.82,1,0.274,0.6,-0.726,0.5,137
0.703854,0.00663223,0,2948.82,1,0.276,0.6,-0.724,0.5,138
0.708092,0.00672594,0,2948.82,1,0.278,0.6,-0.722,0.5,139
0.71233,0.00681964,0,2948.82,1,0.28,0.6,-0.72,0.5,140
0.716568,0.00691335,0,2948.82,1,0.282,0.6,-0.718,0.5,141
0.720805,0.00700706,0,2948.82,1,0.284,0.6,-0.716,0.5,142
0.725043,0.00710077,0,2948.83,1,0.286,0.6,-0.714,0.5,143
0.729281,0.00719447,0,2948.83,1,0.288,0.6,-0.712,0.5,144
0.733519,0.00728818,0,2948.83,1,0.29,0.6,-0.71,0.5,145
0.737757,0.00738189,0,2948.83,1,0.292,0.6,-0.708,0.5,146
0.741995,0.0074756,0,2948.83,1,0.294,0.6,-0.706,0.5,147
0.746233,0.0075693,0,2948.83,1,0.296,0.6,-0.704,0.5,148
0.750471,0.00766301,0,2948.83,1,0.298,0.6,-0.702,0.5,149
0.754708,0.00775672,0,2948.83,1,0.3,0.6,-0.7,0.5,150
0.758946,0.00785042,0,2948.83,1,0.302,0.6,-0.698,0.5,151
0.763184,0.00794413,0,2948.83,1,0.304,0.6,-0.696,0.5,152
0.767422,0.00803784,0,2948.83,1,0.306,0.6,-0.694,0.5,153
0.77166,0.00813155,0,2948.83,1,0.308,0.6,-0.692,0.5,154
0.775898,0.00822525,0,2948.83,1,0.31,0.6,-0.69,0.5,155
0.780136,0.00831896,0,2948.83,1,0.312,0.6,-0.688,0.5,156
0.784374,0.00841267,0,2948.83,1,0.314,0.6,-0.686,0.5,157
0.788611,0.00850637,0,2948.83,1,0.316,0.6,-0.684,0.5,158
0.792849,0.00860008,0,2948.83,1,0.318,0.6,-0.682,0.5,159
0.797087,0.00869379,0,2948.83,1,0.32,0.6,-0.68,0.5,160
0.801325,0.0087875,0,2948.84,1,0.322,0.6,-0.678,0.5,161
0.805563,0.0088812,0,2948.84,1,0.324,0.6,-0.676,0.5,162
0.809801,0.00897491,0,2948.84,1,0.326,0.6,-0.674,0.5,163
0.814039,0.00906862,0,2948.84,1,0.328,0.6,-0.672,0.5,164
0.818276,0.00916232,0,2948.84,1,0.33,0.6,-0.67,0.5,165
0.822514,0.00925603,0,2948.84,1,0.332,0.6,-0.668,0.5,166
0.826752,0.00934974,0,2948.84,1,0.334,0.6,-0.666,0.5,167
0.830812,0.00944305,0,2948.84,1,0.336,0.6,-0.664,0.5,168
0.834675,0.00953593,0,2948.84,1,0.338,0.6,-0.662,0.5,169
0.838538,0.00962881,0,2948.84,1,0.34,0.6,-0.66,0.5,170
0.842401,0.00972169,0,2948.84,1,0.342,0.6,-0.658,0.5,171
0.846264,0.00981456,0,2948.83,1,0.344,0.6,-0.656,0.5,172
0.850127,0.00990744,0,2948.83,1,0.346,0.6,-0.654,0.5,173
0.85399,0.0100003,0,2948.83,1,0.348,0.6,-0.652,0.5,174
0.857853,0.0100932,0,2948.83,1,0.35,0.6,-0.65,0.5,175
0.861716,0.0101861,0,2948.83,1,0.352,0.6,-0.648,0.5,176
0.865579,0.010279,0,2948.83,1,0.354,0.6,-0.646,0.5,177
0.869442,0.0103718,0,2948.83,1,0.356,0.6,-0.644,0.5,178
0.873305,0.0104647,0,2948.83,1,0.358,0.6,-0.642,0.5,179
0.877168,0.0105576,0,2948.83,1,0.36,0.6,-0.64,0.5,180
0.881031,0.0106505,0,2948.83,1,0.362,0.6,-0.638,0.5,181
0.884894,0.0107433,0,2948.82,1,0.364,0.6,-0.636,0.5,182
0.888757,0.0108362,0,2948.82,1,0.366,0.6,-0.634,0.5,183
0.89262,0.0109291,0,2948.82,1,0.368,0.6,-0.632,0.5,184
0.896483,0.011022,0,2948.82,1,0.37,0.6,-0.63,0.5,185
0.900346,0.0111149,0,2948.82,1,0.372,0.6,-0.628,0.5,186
0.904209,0.0112077,0,2948.82,1,0.374,0.6,-0.626,0.5,187
0.908072,0.0113006,0,2948.82,1,0.376,0.6,-0.624,0.5,188
0.911935,0.0113935,0,2948.82,1,0.378,0.6,-0.622,0.5,189
0.915797,0.0114864,0,2948.82,1,0.38,0.6,-0.62,0.5,190
0.919661,0.0115792,0,2948.82,1,0.382,0.6,-0.618,0.5,191
0.923523,0.0116721,0,2948.81,1,0.384,0.6,-0.616,0.5,192
0.927386,0.011765,0,2948.81,1,0.386,0.6,-0.614,0.5,193
0.931249,0.0118579,0,2948.81,1,0.388,0.6,-0.612,0.5,194
0.935112,0.0119508,0,2948.81,1,0.39,0.6,-0.61,0.5,195
0.938975,0.0120436,0,2948.81,1,0.392,0.6,-0.608,0.5,196
0.942838,0.0121365,0,2948.81,1,0.394,0.6,-0.606,0.5,197
0.946701,0.0122294,0,2948.81,1,0.396,0.6,-0.604,0.5,198
0.950564,0.0123223,0,2948.81,1,0.398,0.6,-0.602,0.5,199
0.954427,0.0124151,0,2948.81,1,0.4,0.6,-0.6,0.5,200
0.95829,0.012508,0,2948.8,1,0.402,0.6,-0.598,0.5,201
0.962153,0.0126009,0,2948.8,1,0.404,0.6,-0.596,0.5,202
0.966016,0.0126938,0,2948.8,1,0.406,0.6,-0.594,0.5,203
0.969879,0.0127867,0,2948.8,1,0.408,0.6,-0.592,0.5,204
0.973643,0.0128759,0,2948.8,1,0.41,0.6,-0.59,0.5,205
0.976873,0.0129451,0,2948.8,1,0.412,0.6,-0.588,0.5,206
0.980102,0.0130144,0,2948.8,1,0.414,0.6,-0.586,0.5,207
0.983332,0.0130837,0,2948.79,1,0.416,0.6,-0.584,0.5,208
0.986562,0.0131529,0,2948.79,1,0.418,0.6,-0.582,0.5,209
0.989791,0.0132222,0,2948.79,1,0.42,0.6,-0.58,0.5,210
0.993021,0.0132915,0,2948.79,1,0.422,0.6,-0.578,0.5,211
0.99625,0.0133607,0,2948.79,1,0.424,0.6,-0.576,0.5,212
0.99948,0.01343,0,2948.78,1,0.426,0.6,-0.574,0.5,213
1.00271,0.0134993,0,2948.78,1,0.428,0.6,-0.572,0.5,214
1.00594,0.0135686,0,2948.78,1,0.43,0.6,-0.57,0.5,215
1.00917,0.0136378,0,2948.78,1,0.432,0.6,-0.568,0.5,216
1.0124,0.0137071,0,2948.78,1,0.434,0.6,-0.566,0.5,217
1.01563,0.0137764,0,2948.77,1,0.436,0.6,-0.564,0.5,218
1.01886,0.0138456,0,2948.77,1,0.438,0.6,-0.562,0.5,219
