p,U:0,U:1,U:2,IntegrationTime,Vorticity:0,Vorticity:1,Vorticity:2,Rotation,AngularVelocity,Normals:0,Normals:1,Normals:2,Points:0,Points:1,Points:2,Point ID
1048,-0.000707505,0.000917146,0,1612.17,0,0,-0.0239841,-5.40232e-17,0,4.36906e-08,3.46374e-08,-1,-0.780336,-3.3805,0.5,2066
1048,-0.000418555,0.0011977,0,1629.82,0,0,-0.0249901,-5.40232e-17,0,5.29925e-08,1.73325e-08,-1,-0.789927,-3.36254,0.5,2067
1048.01,2.43199e-05,0.00156877,0,1657.01,0,0,-0.0264445,-5.40232e-17,0,5.57549e-08,1.00176e-10,-1,-0.794779,-3.32856,0.5,2068
1048.04,0.000445921,0.00184931,0,1683.85,0,0,-0.0278302,-5.40232e-17,0,5.44653e-08,-1.1923e-08,-1,-0.788989,-3.28694,0.5,2069
1048.06,0.000739733,0.00204846,0,1700.44,0,0,-0.032094,-5.40232e-17,0,5.2447e-08,-1.89191e-08,-1,-0.779884,-3.25674,0.5,2070
1048.09,0.00108745,0.00226549,0,1719.92,0,0,-0.0316639,-5.40232e-17,0,5.02801e-08,-2.40942e-08,-1,-0.763381,-3.21767,0.5,2071
1048.13,0.00140137,0.00236085,0,1738.95,0,0,-0.0326387,-5.40232e-17,0,4.78847e-08,-2.85601e-08,-1,-0.740708,-3.17558,0.5,2072
1048.18,0.00160887,0.00222967,0,1761.81,0,0,-0.0336258,-5.40232e-17,0,4.55509e-08,-3.21519e-08,-1,-0.706255,-3.12316,0.5,2073
1048.22,0.00171309,0.00217207,0,1778.24,0,0,-0.0374296,-5.40232e-17,0,4.51798e-08,-3.59089e-08,-1,-0.679001,-3.08714,0.5,2074
1048.27,0.00181539,0.002046,0,1795.22,0,0,-0.0352719,-5.40232e-17,0,4.44763e-08,-3.96809e-08,-1,-0.648904,-3.05107,0.5,2075
1048.31,0.00179187,0.00173364,0,1812.67,0,0,-0.0356766,-5.40232e-17,0,4.11638e-08,-4.31075e-08,-1,-0.615972,-3.01654,0.5,2076
1048.36,0.0016142,0.0012251,0,1830.87,-0,0,-0.0313104,-5.40232e-17,0,3.57319e-08,-4.77069e-08,-1,-0.581744,-2.98679,0.5,2077
1048.4,0.00147156,0.000749267,0,1849.09,7.16848e-19,-1.16072e-19,-0.0311679,-4.86838e-17,5.86143e-19,2.6761e-08,-5.32594e-08,-1,-0.550706,-2.96688,0.5,2078
1048.42,0.0012827,0.000290725,0,1864.64,-2.12259e-18,1.89709e-18,-0.0307761,-5.69592e-17,-1.65074e-18,8.28419e-09,-5.90261e-08,-1,-0.52675,-2.95784,0.5,2079
1048.44,0.000905176,-0.000456351,0,1889.57,9.99849e-19,-9.17831e-19,-0.0295952,-6.12578e-17,1.30599e-18,-2.08209e-08,-5.58498e-08,-1,-0.494726,-2.96047,0.5,2080
1048.44,0.000752813,-0.000728357,0,1903.43,0,0,-0.0231532,-5.22096e-17,0,-4.15203e-08,-4.27643e-08,-1,-0.48343,-2.96874,0.5,2081
1048.43,0.000591163,-0.00099596,0,1920.48,0,0,-0.0223416,-5.22096e-17,0,-5.37807e-08,-2.97051e-08,-1,-0.472498,-2.98279,0.5,2082
1048.4,0.000290106,-0.00141478,0,1954.07,0,0,-0.0206372,-5.22096e-17,0,-6.33103e-08,-1.45138e-08,-1,-0.459283,-3.01919,0.5,2083
1048.37,3.071e-05,-0.00169896,0,1982.17,0,0,-0.019026,-5.22096e-17,0,-6.66316e-08,-1.06185e-09,-1,-0.455138,-3.0595,0.5,2084
1048.32,-0.000295479,-0.00197185,0,2015.98,0,0,-0.0169993,-5.22096e-17,-0,-6.58729e-08,1.00821e-08,-1,-0.459187,-3.11675,0.5,2085
1048.26,-0.000635627,-0.00192548,0,2055.26,0,0,-0.0140338,-5.22096e-17,-0,-6.30331e-08,2.16267e-08,-1,-0.477258,-3.19285,0.5,2086
1048.19,-0.00103171,-0.00172026,0,2102.36,-5.50225e-20,4.9629e-19,-0.0146398,-6.15659e-17,-3.97314e-19,-5.64066e-08,3.5485e-08,-1,-0.516805,-3.27957,0.5,2087
1048.12,-0.00138069,-0.00117763,0,2154.7,0,0,-0.0163427,-7.19648e-17,-0,-4.50096e-08,4.91429e-08,-1,-0.583765,-3.35985,0.5,2088
1048.08,-0.00147174,-0.000811584,0,2184.33,0,0,-0.016459,-7.19648e-17,-0,-3.27867e-08,5.80166e-08,-1,-0.627836,-3.39048,0.5,2089
1048.06,-0.00152081,-0.000527758,0,2208.11,0,0,-0.0144582,-7.19648e-17,-0,-2.1431e-08,6.31e-08,-1,-0.664274,-3.40681,0.5,2090
1048.03,-0.00144186,-0.000173959,0,2231.82,0,0,-0.0166366,-7.19648e-17,-0,-7.41718e-09,6.6226e-08,-1,-0.701321,-3.41562,0.5,2091
1048.01,-0.00128668,0.000200817,0,2256.68,0,0,-0.0174934,-7.19648e-17,0,8.82351e-09,6.60533e-08,-1,-0.737318,-3.41525,0.5,2092
1048,-0.00115835,0.000438016,0,2273.07,0,0,-0.0181395,-7.19648e-17,0,2.30771e-08,6.25167e-08,-1,-0.757929,-3.40987,0.5,2093
1048,-0.00101942,0.000634557,0,2286.11,0,0,-0.0228699,-7.19648e-17,0,3.70588e-08,5.53854e-08,-1,-0.772439,-3.40282,0.5,2094
1047.99,-0.000741947,0.000938855,0,2303.45,0,0,-0.0239151,-7.19648e-17,0,5.34782e-08,3.97615e-08,-1,-0.787914,-3.38905,0.5,2095
1048,-0.000313796,0.001347,0,2328.75,0,0,-0.0253761,-7.19648e-17,0,6.46942e-08,1.5986e-08,-1,-0.80057,-3.36183,0.5,2096
1048.01,0.000162,0.0017277,0,2356.53,0,0,-0.0268916,-7.19648e-17,0,6.64541e-08,-4.97452e-09,-1,-0.802457,-3.32361,0.5,2097
1048.04,0.000580218,0.00198704,0,2382.12,0,0,-0.0282477,-7.19648e-17,0,6.39441e-08,-1.87629e-08,-1,-0.7937,-3.28014,0.5,2098
1048.08,0.00110514,0.00234022,0,2411.46,0,0,-0.0332326,-7.19648e-17,0,6.05856e-08,-2.77539e-08,-1,-0.771647,-3.22363,0.5,2099
1048.12,0.00144565,0.002463,0,2431.15,0,0,-0.0327679,-7.19648e-17,0,5.7639e-08,-3.34461e-08,-1,-0.747805,-3.17861,0.5,2100
1048.16,0.00163925,0.00241436,0,2447.45,0,0,-0.033543,-7.19648e-17,0,5.5316e-08,-3.71622e-08,-1,-0.722904,-3.13929,0.5,2101
1048.19,0.00172629,0.00232832,0,2459.37,0,0,-0.0372708,-7.19648e-17,0,5.35204e-08,-3.97047e-08,-1,-0.702733,-3.11095,0.5,2102
1048.23,0.00182404,0.00226346,0,2475.84,0,0,-0.0351552,-7.19648e-17,0,5.17414e-08,-4.19967e-08,-1,-0.673538,-3.07317,0.5,2103
1048.28,0.00190845,0.0021144,0,2491.24,0,0,-0.0356925,-7.19648e-17,0,4.89562e-08,-4.52127e-08,-1,-0.644517,-3.03911,0.5,2104
1048.34,0.00179668,0.00158374,0,2514.03,0,0,-0.036144,-7.19648e-17,0,4.3959e-08,-5.00849e-08,-1,-0.598634,-2.99325,0.5,2105
1048.39,0.00161812,0.00104517,0,2532.42,2.25019e-18,-2.05535e-18,-0.0316215,-6.48358e-17,7.75e-19,3.48401e-08,-5.68072e-08,-1,-0.563736,-2.96641,0.5,2106
1048.43,0.00135669,0.00037079,0,2553.67,6.47566e-19,-3.1955e-19,-0.0311821,-5.08587e-17,5.40412e-19,1.27637e-08,-6.54063e-08,-1,-0.526921,-2.94887,0.5,2107
1048.45,0.000922886,-0.000486591,0,2580.24,1.62003e-18,-1.32791e-18,-0.0298772,-1.64168e-17,2.05237e-18,-2.87595e-08,-6.1934e-08,-1,-0.490523,-2.95103,0.5,2108
1048.44,0.000581916,-0.00107403,0,2615.46,0,0,-0.0223653,1.97198e-17,0,-6.03129e-08,-3.53176e-08,-1,-0.465563,-2.97726,0.5,2109
1048.41,0.000232376,-0.0015421,0,2654.17,0,0,-0.0203247,1.97198e-17,0,-7.03232e-08,-1.27152e-08,-1,-0.451708,-3.02223,0.5,2110
1048.37,-3.41811e-05,-0.00181472,0,2682.56,0,0,-0.0186114,1.97198e-17,-0,-7.29808e-08,1.69482e-09,-1,-0.449105,-3.06637,0.5,2111
1048.31,-0.000371262,-0.00203351,0,2718.23,0,0,-0.0152622,1.97198e-17,-0,-7.18886e-08,1.26925e-08,-1,-0.455905,-3.13068,0.5,2112
1048.26,-0.000632133,-0.00197902,0,2748.14,0,0,-0.0139615,1.97198e-17,-0,-6.9482e-08,2.23903e-08,-1,-0.470846,-3.19065,0.5,2113
1048.21,-0.000913361,-0.00189081,0,2778.69,-5.94949e-20,-4.0306e-19,-0.0165969,2.56578e-17,3.88813e-19,-6.57421e-08,3.1734e-08,-1,-0.494323,-3.24954,0.5,2114
1048.17,-0.00112025,-0.00165072,0,2807.16,7.24872e-20,-4.6003e-19,-0.0142066,3.60319e-17,3.39947e-19,-6.02138e-08,4.12719e-08,-1,-0.524008,-3.30138,0.5,2115
1048.13,-0.00131471,-0.00135183,0,2836.27,5.92617e-19,-1.20225e-18,-0.0137473,4.75117e-17,4.48698e-19,-5.23188e-08,5.09099e-08,-1,-0.560554,-3.34642,0.5,2116
1048.1,-0.00146963,-0.00103781,0,2865.26,0,0,-0.0160891,5.40164e-17,-0,-4.24671e-08,5.93769e-08,-1,-0.601997,-3.38196,0.5,2117
1048.07,-0.00154755,-0.00074458,0,2889.81,0,0,-0.0140562,5.40164e-17,-0,-3.27512e-08,6.69214e-08,-1,-0.639992,-3.40437,0.5,2118
1048.05,-0.00156415,-0.000491549,0,2908.66,0,0,-0.0143193,5.40164e-17,-0,-2.00231e-08,7.32955e-08,-1,-0.670054,-3.41629,0.5,2119
1048.02,-0.00141129,2.03124e-05,0,2941.4,0,0,-0.0168723,5.40164e-17,0,-1.59434e-09,7.59646e-08,-1,-0.722861,-3.42459,0.5,2120
1048,-0.00128747,0.000288912,0,2959.56,0,0,-0.0175573,5.40164e-17,0,1.61319e-08,7.4249e-08,-1,-0.74829,-3.42168,0.5,2121
1048,-0.00116294,0.000508275,0,2974.55,0,0,-0.0181822,5.40164e-17,0,3.11869e-08,6.92859e-08,-1,-0.767073,-3.41558,0.5,2122
1047.99,-0.000964496,0.000745031,0,2989.58,0,0,-0.0200326,5.40164e-17,0,4.87254e-08,5.83009e-08,-1,-0.783467,-3.40593,0.5,2123
1047.99,-0.00061449,0.00111143,0,3010.59,0,0,-0.0244154,5.40164e-17,0,6.57215e-08,3.81293e-08,-1,-0.800049,-3.38665,0.5,2124
1047.99,-0.000280101,0.00141997,0,3029.16,0,0,-0.0255212,5.40164e-17,0,7.49696e-08,1.23578e-08,-1,-0.807904,-3.36452,0.5,2125
1048.01,0.000326099,0.00188782,0,3064.16,0,0,-0.0274107,5.40164e-17,0,7.68197e-08,-9.69183e-09,-1,-0.807185,-3.31414,0.5,2126
1048.03,0.000623892,0.00206363,0,3081.32,0,0,-0.0283639,5.40164e-17,0,7.53975e-08,-2.30752e-08,-1,-0.799482,-3.28221,0.5,2127
1048.06,0.00102352,0.00233742,0,3101.66,0,0,-0.0329651,5.40164e-17,0,7.25342e-08,-3.09198e-08,-1,-0.784159,-3.24116,0.5,2128
1048.09,0.00129692,0.00248814,0,3117.24,0,0,-0.0323208,5.40164e-17,0,6.9865e-08,-3.65531e-08,-1,-0.766913,-3.20534,0.5,2129
1048.12,0.00155485,0.00255028,0,3132.08,0,0,-0.0331228,5.40164e-17,0,6.7278e-08,-4.11207e-08,-1,-0.746397,-3.16912,0.5,2130
1048.17,0.00173514,0.00245797,0,3149.11,0,0,-0.0339222,5.40164e-17,0,6.56915e-08,-4.6086e-08,-1,-0.718446,-3.12663,0.5,2131
1048.22,0.00187947,0.00239933,0,3167.62,0,0,-0.0379789,5.40164e-17,0,6.43013e-08,-5.02661e-08,-1,-0.685119,-3.08203,0.5,2132
1048.26,0.00196135,0.00227954,0,3182.31,0,0,-0.0357716,5.40164e-17,0,6.16672e-08,-5.34649e-08,-1,-0.656778,-3.04736,0.5,2133
1048.31,0.00195718,0.00198083,0,3198.99,0,0,-0.0362552,5.40164e-17,0,5.76934e-08,-5.77305e-08,-1,-0.622837,-3.01043,0.5,2134
1048.37,0.00177581,0.00144364,0,3217.01,0,0,-0.0364685,5.40164e-17,0,5.10371e-08,-6.3691e-08,-1,-0.585887,-2.97651,0.5,2135
1048.41,0.00161002,0.00091375,0,3235.04,-1.81189e-18,9.07069e-19,-0.0318348,4.38493e-17,-1.12808e-18,4.02225e-08,-7.10175e-08,-1,-0.552076,-2.95296,0.5,2136
1048.43,0.00142114,0.000447777,0,3249.49,-3.38813e-21,1.0842e-19,-0.0315144,3.59127e-17,2.93507e-20,2.03234e-08,-7.90462e-08,-1,-0.527724,-2.94202,0.5,2137
1048.45,0.00108802,-0.000234505,0,3269.8,2.12022e-18,-1.68775e-18,-0.030632,6.08758e-17,2.42823e-18,-1.0973e-08,-8.0876e-08,-1,-0.497889,-2.93959,0.5,2138
1048.46,0.000948872,-0.00049368,0,3279.95,0,0,-0.0241974,7.31933e-17,0,-3.74498e-08,-7.25179e-08,-1,-0.487318,-2.94346,0.5,2139
1048.46,0.000824743,-0.000724585,0,3291.98,0,0,-0.0236477,7.31933e-17,0,-5.65604e-08,-5.88409e-08,-1,-0.47674,-2.95074,0.5,2140
1048.45,0.000574346,-0.00113527,0,3317.26,0,0,-0.0223894,7.31933e-17,0,-7.25346e-08,-3.74176e-08,-1,-0.460218,-2.97283,0.5,2141
1048.42,0.000285756,-0.00152517,0,3347.89,0,0,-0.0206988,7.31933e-17,0,-8.13102e-08,-1.64935e-08,-1,-0.448352,-3.00982,0.5,2142
1048.38,1.6262e-05,-0.00181175,0,3376.49,0,0,-0.0189496,7.31933e-17,0,-8.4292e-08,-5.29011e-10,-1,-0.444377,-3.05395,0.5,2143
1048.32,-0.000322971,-0.00208157,0,3411.33,0,0,-0.0167351,7.31933e-17,-0,-8.45302e-08,1.34952e-08,-1,-0.449245,-3.11682,0.5,2144
1048.26,-0.000681234,-0.00200651,0,3452.17,0,0,-0.0136776,7.31933e-17,-0,-8.36977e-08,2.76815e-08,-1,-0.469618,-3.2003,0.5,2145
1048.21,-0.000974884,-0.00190793,0,3483.4,1.67427e-19,-8.05889e-19,-0.0162274,8.32089e-17,6.41454e-19,-7.93713e-08,4.11558e-08,-1,-0.495331,-3.26121,0.5,2146
1048.16,-0.00120189,-0.0015782,0,3516.12,4.90171e-19,-1.15764e-18,-0.0138641,1.03913e-16,6.23999e-19,-7.10288e-08,5.43002e-08,-1,-0.532358,-3.32063,0.5,2147
1048.12,-0.00142779,-0.00125659,0,3548.34,-0,0,-0.0134969,1.13964e-16,0,-5.9408e-08,6.68154e-08,-1,-0.575762,-3.3674,0.5,2148
1048.08,-0.00154683,-0.000919351,0,3576.61,0,0,-0.0159679,1.13964e-16,-0,-4.61239e-08,7.65911e-08,-1,-0.619126,-3.39908,0.5,2149
1048.06,-0.0015894,-0.000606369,0,3600.15,0,0,-0.014037,1.13964e-16,-0,-3.14763e-08,8.3683e-08,-1,-0.657159,-3.4176,0.5,2150
1048.03,-0.00153777,-0.000244094,0,3624.9,0,0,-0.0161585,1.13964e-16,-0,-1.34333e-08,8.8392e-08,-1,-0.697693,-3.42866,0.5,2151
1048.01,-0.00139471,0.000138789,0,3649.94,0,0,-0.0170301,1.13964e-16,0,8.29513e-09,8.90213e-08,-1,-0.736563,-3.43003,0.5,2152
1047.99,-0.00123233,0.000454027,0,3671.04,0,0,-0.0179007,1.13964e-16,0,3.14886e-08,8.36784e-08,-1,-0.765332,-3.42356,0.5,2153
1047.98,-0.000984139,0.000758843,0,3690.06,0,0,-0.0199489,1.13964e-16,0,5.5945e-08,6.97407e-08,-1,-0.787191,-3.41166,0.5,2154
1047.98,-0.00062767,0.00113181,0,3712.11,0,0,-0.0244135,1.13964e-16,0,7.73533e-08,4.48338e-08,-1,-0.805071,-3.39116,0.5,2155
1047.99,-0.000266283,0.00146486,0,3731.68,0,0,-0.025597,1.13964e-16,0,8.83496e-08,1.37095e-08,-1,-0.813318,-3.36733,0.5,2156
1048.01,0.000351688,0.00194119,0,3766.18,0,0,-0.0274936,1.13964e-16,0,8.98262e-08,-1.21202e-08,-1,-0.812027,-3.31626,0.5,2157
1048.03,0.000651671,0.0021194,0,3782.8,0,0,-0.028436,1.13964e-16,0,8.79226e-08,-2.65954e-08,-1,-0.804143,-3.28445,0.5,2158
1048.05,0.00095142,0.00232147,0,3797.41,0,0,-0.0327662,1.13964e-16,0,8.52154e-08,-3.42934e-08,-1,-0.793204,-3.25396,0.5,2159
1048.07,0.00119326,0.00247706,0,3809.37,0,0,-0.0334836,1.13964e-16,0,8.21083e-08,-4.11816e-08,-1,-0.780956,-3.22659,0.5,2160
1048.13,0.00166298,0.00260964,0,3838.46,0,0,-0.0334905,1.13964e-16,0,7.81765e-08,-4.823e-08,-1,-0.741992,-3.15678,0.5,2161
1048.17,0.00179919,0.0024945,0,3853.24,0,0,-0.0341729,1.13964e-16,0,7.4552e-08,-5.36628e-08,-1,-0.716307,-3.11895,0.5,2162
1048.24,0.00195286,0.00243287,0,3874.55,0,0,-0.0383836,1.13964e-16,0,7.06797e-08,-5.86692e-08,-1,-0.676581,-3.06684,0.5,2163
1048.33,0.00197183,0.00190134,0,3905.44,0,0,-0.0365753,1.13964e-16,0,6.50821e-08,-6.65136e-08,-1,-0.612052,-2.99535,0.5,2164
1048.38,0.00177154,0.00133324,0,3923.2,6.77626e-21,0,-0.0321312,1.14012e-16,5.41428e-21,5.54301e-08,-7.62187e-08,-1,-0.575261,-2.96357,0.5,2165
1048.43,0.00154028,0.000670512,0,3943.7,1.10053e-18,-4.98492e-19,-0.0318926,1.22372e-16,8.10097e-19,3.76434e-08,-8.63988e-08,-1,-0.536473,-2.94005,0.5,2166
1048.45,0.00129924,0.000138892,0,3959.19,4.94829e-20,-1.52796e-19,-0.0313809,1.289e-16,3.29608e-20,9.91114e-09,-9.37206e-08,-1,-0.511542,-2.93297,0.5,2167
1048.46,0.00107841,-0.000290789,0,3972.81,-3.53307e-19,6.06359e-19,-0.0307421,1.25725e-16,-4.98986e-19,-2.19805e-08,-9.16441e-08,-1,-0.493876,-2.93414,0.5,2168
1048.46,0.000942209,-0.000550492,0,3984.02,0,0,-0.0242324,1.2293e-16,0,-4.74374e-08,-8.2786e-08,-1,-0.482407,-2.93905,0.5,2169
1048.46,0.000830081,-0.00075624,0,3994.59,0,0,-0.0237337,1.2293e-16,0,-6.871e-08,-6.78587e-08,-1,-0.473145,-2.94589,0.5,2170
1048.45,0.000570486,-0.00117835,0,4020.35,0,0,-0.0224218,1.2293e-16,0,-8.64135e-08,-4.31113e-08,-1,-0.456356,-2.96923,0.5,2171
1048.42,0.000288437,-0.00155672,0,4049.81,0,0,-0.0207524,1.2293e-16,0,-9.47331e-08,-1.87485e-08,-1,-0.444915,-3.00595,0.5,2172
1048.38,1.58801e-05,-0.00184477,0,4078.57,0,0,-0.0189585,1.2293e-16,0,-9.65689e-08,-5.6789e-10,-1,-0.440886,-3.05125,0.5,2173
1048.32,-0.000326118,-0.00211322,0,4113.67,0,0,-0.0166862,1.2293e-16,-0,-9.53699e-08,1.51809e-08,-1,-0.445859,-3.11574,0.5,2174
1048.26,-0.000689977,-0.00203368,0,4155,0,0,-0.0135864,1.2293e-16,-0,-9.18573e-08,2.98011e-08,-1,-0.466734,-3.2015,0.5,2175
1048.21,-0.000951567,-0.00196134,0,4181.79,0,0,-0.0126072,1.2293e-16,-0,-8.48615e-08,4.60913e-08,-1,-0.488522,-3.25471,0.5,2176
1048.13,-0.00137062,-0.00137348,0,4239.05,0,-1.0842e-19,-0.0134478,1.25127e-16,7.67445e-20,-7.10628e-08,6.53907e-08,-1,-0.559334,-3.3568,0.5,2177
1048.09,-0.00154542,-0.00103242,0,4270.18,0,0,-0.0157633,1.26322e-16,-0,-5.40825e-08,8.0006e-08,-1,-0.605863,-3.39516,0.5,2178
1048.06,-0.00160549,-0.000684091,0,4296.26,0,0,-0.0138483,1.26322e-16,-0,-3.84039e-08,8.86059e-08,-1,-0.648355,-3.41834,0.5,2179
1048.04,-0.00159742,-0.000371402,0,4318.61,0,0,-0.0158116,1.26322e-16,-0,-1.85277e-08,9.47766e-08,-1,-0.685337,-3.43054,0.5,2180
1048,-0.00140921,0.000163613,0,4352.59,0,0,-0.0169987,1.26322e-16,0,9.85998e-09,9.60659e-08,-1,-0.740681,-3.43428,0.5,2181
1047.99,-0.00116703,0.000571139,0,4378.81,0,0,-0.0192341,1.26322e-16,0,3.96863e-08,8.8039e-08,-1,-0.776335,-3.42433,0.5,2182
1047.98,-0.000962334,0.000809693,0,4393.75,0,0,-0.0200284,1.26322e-16,0,6.05955e-08,7.51935e-08,-1,-0.792584,-3.4138,0.5,2183
1047.98,-0.000820982,0.000960825,0,4403.62,0,0,-0.0205576,1.26322e-16,0,7.98011e-08,5.63888e-08,-1,-0.801383,-3.40507,0.5,2184
1047.98,-0.000303489,0.0014564,0,4432.25,0,0,-0.0255062,1.26322e-16,0,9.58253e-08,2.42381e-08,-1,-0.816669,-3.3727,0.5,2185
1047.99,0.000127546,0.00180793,0,4454.61,0,0,-0.026825,1.26322e-16,0,9.86413e-08,-6.31398e-09,-1,-0.818471,-3.33958,0.5,2186
1048.02,0.000591152,0.00211666,0,4479.53,0,0,-0.0282336,1.26322e-16,0,9.54995e-08,-2.54913e-08,-1,-0.810303,-3.29525,0.5,2187
1048.05,0.00101133,0.00238664,0,4500.71,0,0,-0.0329479,1.26322e-16,0,9.24306e-08,-3.80604e-08,-1,-0.794808,-3.25137,0.5,2188
1048.08,0.00133276,0.00258007,0,4517.31,0,0,-0.0339257,1.26322e-16,0,8.98403e-08,-4.62901e-08,-1,-0.776425,-3.2125,0.5,2189
1048.12,0.00161155,0.00266238,0,4533.63,0,0,-0.0332883,1.26322e-16,0,8.62865e-08,-5.26184e-08,-1,-0.7533,-3.17114,0.5,2190
1048.17,0.00183432,0.00254525,0,4553.96,0,0,-0.0342703,1.26322e-16,0,8.24306e-08,-5.84743e-08,-1,-0.718348,-3.11842,0.5,2191
1048.23,0.00199247,0.00250709,0,4573.44,0,0,-0.0384557,1.26322e-16,0,7.8934e-08,-6.31148e-08,-1,-0.68143,-3.06971,0.5,2192
1048.29,0.00207181,0.00229758,0,4591.48,0,0,-0.0363556,1.26322e-16,0,7.49355e-08,-6.78138e-08,-1,-0.644205,-3.02555,0.5,2193
1048.34,0.00198846,0.00188104,0,4608.41,0,0,-0.0367697,1.26322e-16,0,6.88571e-08,-7.39781e-08,-1,-0.607723,-2.98798,0.5,2194
1048.39,0.00178241,0.00129006,0,4626.46,0,0,-0.0322824,1.26322e-16,0,5.89467e-08,-8.20935e-08,-1,-0.56994,-2.95622,0.5,2195
1048.43,0.00159557,0.000762241,0,4642.69,8.45809e-20,-3.13497e-19,-0.0320976,1.25844e-16,-5.88168e-20,4.3257e-08,-9.13394e-08,-1,-0.539457,-2.93768,0.5,2196
1048.45,0.00138649,0.000287962,0,4656.38,1.55452e-18,-1.18812e-18,-0.0316987,1.34204e-16,1.28043e-18,2.08753e-08,-9.88852e-08,-1,-0.516679,-2.92967,0.5,2197
1048.46,0.00120116,-8.44763e-05,0,4667.8,0,0,-0.0325995,1.41514e-16,0,-6.40772e-09,-1.00861e-07,-1,-0.500611,-2.92841,0.5,2198
1048.47,0.00104935,-0.000372906,0,4677.44,0,0,-0.024722,1.41514e-16,0,-3.2217e-08,-9.5792e-08,-1,-0.489279,-2.93077,0.5,2199
1048.47,0.00094599,-0.000575169,0,4687.03,0,0,-0.0242978,1.41514e-16,0,-5.77194e-08,-8.2961e-08,-1,-0.47965,-2.93535,0.5,2200
1048.46,0.000695758,-0.00101204,0,4710.77,0,0,-0.0231278,1.41514e-16,0,-8.29525e-08,-5.77316e-08,-1,-0.460955,-2.95354,0.5,2201
1048.44,0.000400764,-0.00144202,0,4740.89,0,0,-0.0214807,1.41514e-16,0,-9.67876e-08,-2.90898e-08,-1,-0.446045,-2.9872,0.5,2202
1048.41,0.000140463,-0.0017469,0,4768.03,0,0,-0.0198129,1.41514e-16,0,-1.00742e-07,-8.06412e-09,-1,-0.439303,-3.0272,0.5,2203
1048.36,-0.000168928,-0.00202326,0,4800.47,0,0,-0.0177074,1.41514e-16,-0,-1.0177e-07,8.887e-09,-1,-0.439715,-3.08399,0.5,2204
1048.29,-0.000523493,-0.00210496,0,4839.61,0,0,-0.0143545,1.41514e-16,-0,-9.99646e-08,2.5792e-08,-1,-0.452905,-3.16226,0.5,2205
1048.22,-0.000927247,-0.00198625,0,4882.62,0,0,-0.0126327,1.41514e-16,-0,-9.30477e-08,4.47243e-08,-1,-0.483802,-3.25015,0.5,2206
1048.15,-0.00127886,-0.00153388,0,4929.66,2.33324e-19,5.84403e-19,-0.013539,1.27443e-16,-5.98274e-19,-7.90426e-08,6.64109e-08,-1,-0.538249,-3.33737,0.5,2207
1048.09,-0.00156995,-0.00102857,0,4976.36,0,0,-0.0156655,1.13473e-16,-0,-5.72953e-08,8.58801e-08,-1,-0.607417,-3.39943,0.5,2208
1048.04,-0.00163736,-0.000509411,0,5013.78,0,0,-0.0139786,1.13473e-16,-0,-2.95155e-08,9.89291e-08,-1,-0.670586,-3.42959,0.5,2209
1048.01,-0.0014616,8.52754e-05,0,5051.37,0,0,-0.016727,1.13473e-16,0,1.44665e-09,1.03228e-07,-1,-0.734127,-3.43819,0.5,2210
1047.99,-0.0013243,0.000373268,0,5070.54,0,0,-0.0175128,1.13473e-16,0,2.84944e-08,9.92281e-08,-1,-0.76177,-3.43365,0.5,2211
1047.98,-0.0011113,0.000658648,0,5088.22,0,0,-0.0194524,1.13473e-16,0,5.28927e-08,8.86595e-08,-1,-0.784144,-3.42428,0.5,2212
1047.98,-0.000862301,0.000936272,0,5105.78,0,0,-0.0204035,1.13473e-16,0,7.53584e-08,7.05638e-08,-1,-0.801731,-3.41009,0.5,2213
1047.97,-0.00061014,0.00119056,0,5120.65,0,0,-0.0245341,1.13473e-16,0,9.19642e-08,4.69118e-08,-1,-0.812589,-3.39466,0.5,2214
1047.98,-0.000299831,0.0014769,0,5136.72,0,0,-0.0255386,1.13473e-16,0,1.01911e-07,1.65016e-08,-1,-0.819534,-3.37439,0.5,2215
1048,0.000332077,0.00197356,0,5170.49,0,0,-0.027446,1.13473e-16,0,1.02325e-07,-1.37027e-08,-1,-0.81908,-3.32378,0.5,2216
1048.03,0.000767573,0.00222997,0,5194.38,0,0,-0.0287906,1.13473e-16,0,9.7498e-08,-3.39451e-08,-1,-0.806929,-3.27759,0.5,2217
1048.08,0.00134272,0.00260738,0,5223.45,0,0,-0.0339454,1.13473e-16,0,9.2712e-08,-4.54161e-08,-1,-0.77945,-3.21485,0.5,2218
1048.11,0.00154123,0.00268154,0,5235.15,0,0,-0.0330633,1.13473e-16,0,8.93111e-08,-5.17848e-08,-1,-0.763055,-3.18471,0.5,2219
1048.14,0.00176305,0.00268021,0,5249.5,0,0,-0.0338308,1.13473e-16,0,8.57849e-08,-5.74377e-08,-1,-0.739743,-3.14692,0.5,2220
1048.22,0.00201159,0.00257604,0,5276.27,0,0,-0.0384156,1.13473e-16,0,8.18001e-08,-6.29833e-08,-1,-0.689348,-3.0774,0.5,2221
1048.27,0.00208907,0.0024203,0,5292.31,0,0,-0.0362732,1.13473e-16,0,7.79891e-08,-6.76449e-08,-1,-0.656183,-3.03681,0.5,2222
1048.32,0.00206745,0.00209298,0,5308.36,0,0,-0.0367656,1.13473e-16,0,7.29546e-08,-7.30463e-08,-1,-0.621441,-2.99906,0.5,2223
